,CAMPAÑA,ID_FINCA,ID_ZONA,ID_ESTACION,ALTITUD,VARIEDAD,MODO,TIPO,COLOR,SUPERFICIE,PRODUCCION,ALTITUD_MIN,ALTITUD_DIF
5015,18,77069,885,12,500-700,59,0,0,1,2.3695762890304324,7340.0,500.0,200.0
5016,18,3931,885,12,500-700,17,0,0,1,1.2465660536817267,4920.0,500.0,200.0
5017,18,21119,885,3,500-700,17,0,0,1,0.35839187138526357,718.0,500.0,200.0
5018,18,21119,885,3,500-700,59,0,0,1,0.1824674993895079,597.304,500.0,200.0
5019,18,55370,885,3,500-700,17,0,0,1,0.8112609886746174,2872.0,500.0,200.0
5020,18,35888,885,3,500-700,59,0,0,1,1.0174945414380556,3082.656,500.0,200.0
5021,18,27166,885,3,500-700,59,0,0,1,0.09258606093005557,3.94,500.0,200.0
5022,18,5638,885,3,500-700,59,0,0,1,0.7060687308053455,2103.96,500.0,200.0
5023,18,1777,885,3,500-700,59,0,0,1,0.2932349157215625,880.984,500.0,200.0
5024,18,30936,885,3,500-700,59,0,0,1,0.36834459311733264,1211.156,500.0,200.0
5025,18,17422,885,3,500-700,17,0,0,1,0.28038552447500237,230.4,500.0,200.0
5026,18,47258,86,12,475-490,40,1,0,1,2.9660589536130044,11276.448,475.0,15.0
5027,18,59598,86,12,475-490,32,0,0,1,0.07153781557181747,670.0,475.0,15.0
5028,18,62301,86,12,475-490,17,0,0,1,0.1461176974139064,1480.0,475.0,15.0
5029,18,29831,86,12,475-490,59,0,0,1,0.5059926433444806,2130.6,475.0,15.0
5030,18,71533,86,12,475-490,59,1,0,1,1.2063397643024745,6170.0,475.0,15.0
5031,18,35284,86,12,475-490,59,0,0,1,0.8110228341566399,2410.0,475.0,15.0
5032,18,18094,86,12,475-490,59,1,0,1,0.14181099131670244,1296.542,475.0,15.0
5033,18,75428,86,12,475-490,59,1,0,1,0.30665413651179046,3888.404,475.0,15.0
5034,18,55260,86,12,475-490,59,0,0,1,0.48578979029982766,895.12,475.0,15.0
5035,18,66349,86,12,475-490,59,0,0,1,0.07520549137217931,167.668,475.0,15.0
5036,18,97845,86,12,475-490,59,0,0,1,0.383384136877287,1889.4,475.0,15.0
5037,18,200,86,12,475-490,59,0,0,1,0.363781605940174,607.212,475.0,15.0
5038,18,74722,86,12,475-490,59,0,0,1,0.6562928583397231,4020.0,475.0,15.0
5039,18,77616,86,12,475-490,17,0,0,1,0.613251696554156,1260.0,475.0,15.0
5040,18,16282,86,12,475-490,59,1,0,1,0.7738632099654671,7035.054,475.0,15.0
5041,18,24392,86,12,475-490,40,1,0,1,0.6264369079375861,4883.552,475.0,15.0
5042,18,23630,86,12,475-490,17,0,0,1,1.5534139891643046,7255.8,475.0,15.0
5043,18,21215,86,12,475-490,17,0,0,1,0.21706172842875915,1084.2,475.0,15.0
5044,18,74004,86,12,475-490,52,1,0,1,0.37717217037155243,5520.0,475.0,15.0
5045,18,35719,86,12,475-490,40,1,0,1,0.872586621332444,7920.0,475.0,15.0
5046,18,23812,86,12,475-490,59,0,0,1,0.30467457671262127,1272.0,475.0,15.0
5047,18,23812,86,12,475-490,59,1,0,1,0.2909619699139305,1660.0,475.0,15.0
5048,18,22976,757,12,460-480,32,1,0,1,2.0185687684724853,14970.0,460.0,20.0
5049,18,54397,757,12,460-480,87,0,0,0,0.09838132814217675,671.22,460.0,20.0
5050,18,2874,757,12,460-480,87,0,0,0,0.07159548217180604,805.464,460.0,20.0
5051,18,15443,757,12,460-480,87,0,0,0,0.372707857050494,2483.316,460.0,20.0
5052,18,91251,757,12,460-480,59,0,0,1,1.039975798247836,2005.0,460.0,20.0
5053,18,81717,757,12,460-480,17,0,0,1,0.26522585728122355,1460.0,460.0,20.0
5054,18,8982,757,12,460-480,17,1,0,1,0.6702514018394427,3180.0,460.0,20.0
5055,18,54823,757,12,460-480,59,0,0,1,0.7944598421614362,3160.0,460.0,20.0
5056,18,17068,757,12,460-480,68,0,0,0,0.2848626382363513,2380.0,460.0,20.0
5057,18,20186,757,12,460-480,17,0,0,1,0.18019443260897133,4496.8,460.0,20.0
5058,18,45533,757,12,460-480,17,0,0,1,0.165583897280353,1663.2,460.0,20.0
5059,18,75464,757,12,460-480,81,0,0,1,1.204859437451503,2390.0,460.0,20.0
5060,18,95961,757,12,460-480,17,0,0,1,0.1695406636705198,2520.0,460.0,20.0
5061,18,12970,757,12,460-480,17,0,0,1,0.6033473412913944,3780.0,460.0,20.0
5062,18,91543,757,12,460-480,32,0,0,1,0.18200524737198698,2097.6,460.0,20.0
5063,18,5380,757,12,460-480,32,0,0,1,0.22086617651961382,8942.4,460.0,20.0
5064,18,30409,757,12,460-480,15,1,0,1,0.3446991242729663,1599.84,460.0,20.0
5065,18,75037,757,12,460-480,15,1,0,1,0.5258228267946459,2440.16,460.0,20.0
5066,18,86011,462,19,500-550,59,0,0,1,1.2635864618598303,2180.0,500.0,50.0
5067,18,97661,462,19,500-550,68,0,0,0,3.6231903618214294,11890.0,500.0,50.0
5068,18,16323,468,12,570-640,59,0,0,1,0.7186198668319848,2005.0,570.0,70.0
5069,18,25015,468,7,570-640,32,1,0,1,1.711040387165764,21847.175,570.0,70.0
5070,18,57191,468,7,570-640,32,1,0,1,3.986983954847816,39620.0,570.0,70.0
5071,18,41027,468,7,570-640,32,1,0,1,1.0206933000065121,9902.825,570.0,70.0
5072,18,35689,732,7,550-630,68,0,0,0,0.5590428910785744,3254.256,550.0,80.0
5073,18,38557,732,7,550-630,59,0,0,1,0.223016504378023,1150.0,550.0,80.0
5074,18,67224,732,7,550-630,68,0,0,0,0.1592366384708801,1110.0,550.0,80.0
5075,18,98995,732,7,550-630,68,0,0,0,0.5571477913483011,3197.232,550.0,80.0
5076,18,98995,732,7,550-630,17,0,0,1,0.3375058106993119,1770.0,550.0,80.0
5077,18,31622,732,7,550-630,59,0,0,1,0.42864314176185353,1011.24,550.0,80.0
5078,18,31622,732,7,550-630,59,1,0,1,0.42892436562903746,1319.7,550.0,80.0
5079,18,71788,732,7,550-630,59,0,0,1,0.29413703770576943,648.72,550.0,80.0
5080,18,71788,732,7,550-630,59,1,0,1,0.28792846063453154,846.6,550.0,80.0
5081,18,86229,732,7,550-630,59,0,0,1,0.12722842017398234,248.04,550.0,80.0
5082,18,86229,732,7,550-630,59,1,0,1,0.1110648156010705,323.7,550.0,80.0
5083,18,47874,732,7,550-630,17,0,0,1,1.2022849912801712,3580.0,550.0,80.0
5084,18,47874,732,7,550-630,59,0,0,1,0.8710022143298317,2700.0,550.0,80.0
5085,18,31890,732,7,550-630,68,0,0,0,1.0991900237369074,6508.512,550.0,80.0
5086,18,42448,732,7,550-630,9,1,0,0,1.0279388052056952,2640.0,550.0,80.0
5087,18,85407,732,7,550-630,59,0,0,1,0.5946083558038089,2252.915,550.0,80.0
5088,18,85407,732,7,550-630,59,1,0,1,0.6175887111026757,7858.473,550.0,80.0
5089,18,51311,732,7,550-630,59,0,0,1,0.37684348480799834,697.085,550.0,80.0
5090,18,51311,732,7,550-630,59,1,0,1,0.37462365563381705,2431.527,550.0,80.0
5091,18,99108,732,7,550-630,52,1,0,1,1.6567169301649747,5750.0,550.0,80.0
5092,18,54396,732,7,550-630,59,0,0,1,0.8187243933076189,2970.0,550.0,80.0
5093,18,52845,732,15,550-630,59,0,0,1,0.661374876864557,1836.0,550.0,80.0
5094,18,18642,732,7,550-630,59,0,0,1,1.226401320549271,600.0,550.0,80.0
5095,18,26443,585,15,570-580,17,0,0,1,0.4878057567686103,1170.0,570.0,10.0
5096,18,82727,585,7,570-580,17,0,0,1,0.9727059153426691,3030.0,570.0,10.0
5097,18,94553,585,15,570-580,32,1,0,1,3.5063861330499915,23760.0,570.0,10.0
5098,18,94553,585,15,570-580,59,1,0,1,3.3549134344070985,20930.0,570.0,10.0
5099,18,73443,585,7,570-580,17,0,0,1,0.6245680306313094,2870.0,570.0,10.0
5100,18,56227,585,15,570-580,17,1,0,1,0.693755672313995,4660.0,570.0,10.0
5101,18,49541,585,7,570-580,68,0,0,0,3.038777294864168,14940.0,570.0,10.0
5102,18,49541,585,7,570-580,87,1,0,0,2.776179562937653,20660.0,570.0,10.0
5103,18,40129,585,15,570-580,17,0,0,1,0.19279792471772694,540.0,570.0,10.0
5104,18,69608,585,15,570-580,92,0,0,0,0.3946207179118281,3040.0,570.0,10.0
5105,18,95396,585,15,570-580,68,0,0,0,1.5078557350390265,5990.0,570.0,10.0
5106,18,18082,585,15,570-580,32,1,0,1,2.5914023184660437,15480.0,570.0,10.0
5107,18,86901,585,15,570-580,52,1,0,1,1.2681941218674657,2136.645,570.0,10.0
5108,18,9209,501,12,460-500,59,1,0,1,0.6795047804090315,3289.814,460.0,40.0
5109,18,52835,501,12,460-500,59,1,0,1,0.7205376677566632,3604.56,460.0,40.0
5110,18,8986,501,12,460-500,59,1,0,1,0.38751451969680445,1938.104,460.0,40.0
5111,18,15328,501,12,460-500,59,1,0,1,0.389726542408429,1872.804,460.0,40.0
5112,18,18408,501,12,460-500,59,1,0,1,0.5092292411641217,2354.718,460.0,40.0
5113,18,26730,501,12,460-500,17,0,0,1,0.6060895594780257,864.0,460.0,40.0
5114,18,91179,299,12,440-450,9,1,0,0,2.126769653232285,6165.17,440.0,10.0
5115,18,91179,299,12,440-450,17,1,0,1,1.2105512987738554,9318.309,440.0,10.0
5116,18,98646,299,12,440-450,9,1,0,0,3.517599601157205,8770.0,440.0,10.0
5117,18,59892,299,12,440-450,9,1,0,0,2.92542937836362,7504.83,440.0,10.0
5118,18,59892,299,12,440-450,17,1,0,1,8.299158737474361,64758.54,440.0,10.0
5119,18,19740,299,12,440-450,32,1,0,1,0.35394770349971727,2360.0,440.0,10.0
5120,18,19740,299,12,440-450,17,1,0,1,1.3162359537365573,7580.0,440.0,10.0
5121,18,50386,299,12,440-450,40,1,0,1,0.4332957840991882,2575.14,440.0,10.0
5122,18,69033,299,12,440-450,40,1,0,1,0.4095505278882982,2564.86,440.0,10.0
5123,18,61845,299,12,440-450,59,0,0,1,0.4718265624001436,3421.44,440.0,10.0
5124,18,26954,299,12,440-450,59,0,0,1,1.7209840031289643,10264.32,440.0,10.0
5125,18,95661,299,12,440-450,59,0,0,1,0.6339249851158733,4134.24,440.0,10.0
5126,18,21798,134,12,455-465,59,0,0,1,2.1149693463208608,10880.35,455.0,10.0
5127,18,67767,134,12,455-465,52,1,0,1,0.2606440815539829,4430.0,455.0,10.0
5128,18,23942,134,12,455-465,81,1,0,1,0.5555714127941758,5740.0,455.0,10.0
5129,18,27546,134,12,455-465,32,1,0,1,0.5637305980111103,6590.0,455.0,10.0
5130,18,3494,134,12,455-465,59,0,0,1,0.2290349316408617,1469.65,455.0,10.0
5131,18,27224,134,12,455-465,40,1,0,1,0.6040474895955136,4910.0,455.0,10.0
5132,18,88841,134,12,455-465,52,0,0,1,0.8216101559978075,2980.0,455.0,10.0
5133,18,99377,134,12,455-465,52,1,0,1,0.6316327655329856,2160.0,455.0,10.0
5134,18,43129,134,12,455-465,59,0,0,1,0.27914631830574826,590.0,455.0,10.0
5135,18,13303,134,12,455-465,32,1,0,1,0.815276965459816,6900.0,455.0,10.0
5136,18,58685,134,12,455-465,52,1,0,1,0.26664348338185667,1711.797,455.0,10.0
5137,18,58948,134,12,455-465,17,0,0,1,0.3761101873870328,576.0,455.0,10.0
5138,18,32730,134,12,455-465,59,1,0,1,1.2538786798863868,9890.0,455.0,10.0
5139,18,9932,134,12,455-465,52,1,0,1,1.7481533171427257,4680.0,455.0,10.0
5140,18,76361,134,12,455-465,59,1,0,1,0.49821473296304813,4350.918,455.0,10.0
5141,18,57203,134,12,455-465,59,0,0,1,0.2920732045525283,673.09,455.0,10.0
5142,18,28134,134,12,455-465,59,0,0,1,1.9305277007258754,4095.322,455.0,10.0
5143,18,6732,134,12,455-465,59,0,0,1,0.17478134935245282,352.176,455.0,10.0
5144,18,12592,134,12,455-465,59,0,0,1,0.0903258952929709,181.83,455.0,10.0
5145,18,91435,134,12,455-465,59,0,0,1,0.10906782093066801,206.074,455.0,10.0
5146,18,80461,134,12,455-465,59,0,0,1,0.39081798896843106,871.508,455.0,10.0
5147,18,19148,134,12,455-465,59,0,0,1,0.26874191873199516,204.0,455.0,10.0
5148,18,19148,134,12,455-465,81,0,0,1,0.10715854299474727,820.0,455.0,10.0
5149,18,70604,134,12,455-465,81,1,0,1,1.2254296638419881,6010.0,455.0,10.0
5150,18,13708,134,12,455-465,52,1,0,1,1.1336349490580442,5116.212,455.0,10.0
5151,18,21394,134,12,455-465,52,1,0,1,0.33247223764536765,1543.788,455.0,10.0
5152,18,48720,134,12,455-465,59,1,0,1,0.20770795734957553,2030.743,455.0,10.0
5153,18,5276,134,12,455-465,59,0,0,1,0.22867090417628932,1430.0,455.0,10.0
5154,18,73540,134,12,455-465,59,1,0,1,0.33002098861977164,2927.353,455.0,10.0
5155,18,29666,134,12,455-465,59,1,0,1,1.1790582465639858,9800.0,455.0,10.0
5156,18,5548,134,12,455-465,59,1,0,1,0.2562639545698134,2669.381,455.0,10.0
5157,18,26807,134,12,455-465,17,1,0,1,0.5234522506498844,2100.0,455.0,10.0
5158,18,72387,134,12,455-465,59,1,0,1,0.3546959979925019,3751.605,455.0,10.0
5159,18,61109,134,12,455-465,59,0,0,1,0.2876825440649919,900.0,455.0,10.0
5160,18,69939,134,12,455-465,40,1,0,1,0.3120648835990372,4930.0,455.0,10.0
5161,18,97945,441,12,455-470,59,0,0,1,0.3819536866478916,1145.0,455.0,15.0
5162,18,71520,441,12,455-470,9,1,0,0,0.29547846578443904,2513.5,455.0,15.0
5163,18,64919,441,12,455-470,59,1,0,1,1.377037213544628,8960.0,455.0,15.0
5164,18,66010,441,12,455-470,59,1,0,1,0.7418638329294825,3610.0,455.0,15.0
5165,18,89842,441,12,455-470,17,0,0,1,0.22140020558578244,1845.0,455.0,15.0
5166,18,21481,441,12,455-470,52,1,0,1,0.2254160492725139,885.0,455.0,15.0
5167,18,98871,441,12,455-470,52,1,0,1,0.21791074860744009,885.0,455.0,15.0
5168,18,90537,441,12,455-470,59,1,0,1,0.46599043975446713,3399.0,455.0,15.0
5169,18,60878,441,12,455-470,17,1,0,1,0.3119787338336369,1820.0,455.0,15.0
5170,18,17343,441,12,455-470,59,1,0,1,0.1917248708544002,1828.25,455.0,15.0
5171,18,62440,441,12,455-470,59,1,0,1,0.2304309170132029,3378.2,455.0,15.0
5172,18,10117,441,12,455-470,59,1,0,1,0.3877000451697447,4254.55,455.0,15.0
5173,18,30057,441,12,455-470,59,0,0,1,0.1532695164556881,564.763,455.0,15.0
5174,18,86237,441,12,455-470,17,0,0,1,0.15414932172946794,342.51,455.0,15.0
5175,18,1022,441,12,455-470,17,1,0,1,0.4671266164413577,3390.0,455.0,15.0
5176,18,55644,441,12,455-470,52,1,0,1,0.9632979641606485,5780.0,455.0,15.0
5177,18,33490,441,12,455-470,40,1,0,1,0.10565743923982619,3310.0,455.0,15.0
5178,18,63209,441,12,455-470,17,0,0,1,0.6278847498887533,680.0,455.0,15.0
5179,18,63209,441,12,455-470,17,1,0,1,0.6626882504118343,4930.0,455.0,15.0
5180,18,11456,441,12,455-470,17,0,0,1,1.1162096543956503,4992.57,455.0,15.0
5181,18,11456,441,12,455-470,59,0,0,1,1.2070155691261577,3539.489,455.0,15.0
5182,18,98571,441,12,455-470,17,0,0,1,0.2484962765798871,510.0,455.0,15.0
5183,18,70658,441,12,455-470,17,0,0,1,0.24484255444193542,1157.43,455.0,15.0
5184,18,39939,441,12,455-470,87,1,0,0,0.6874795432106149,9910.0,455.0,15.0
5185,18,85049,441,12,455-470,59,0,0,1,0.3885095216266638,1940.0,455.0,15.0
5186,18,82511,441,12,455-470,59,1,0,1,1.0073279471276568,7180.0,455.0,15.0
5187,18,42915,441,12,455-470,40,0,0,1,0.251955076926233,1180.0,455.0,15.0
5188,18,31234,441,12,455-470,17,1,0,1,0.12428755908704923,2060.0,455.0,15.0
5189,18,11208,441,12,455-470,40,1,0,1,3.435864642164035,24370.0,455.0,15.0
5190,18,46130,441,12,455-470,59,0,0,1,0.13554447492449495,229.5,455.0,15.0
5191,18,91517,441,12,455-470,59,0,0,1,0.14194930618552515,280.5,455.0,15.0
5192,18,38764,441,12,455-470,59,0,0,1,0.6910229985899163,2485.748,455.0,15.0
5193,18,56834,441,12,455-470,32,1,0,1,2.126123718891639,16180.0,455.0,15.0
5194,18,11559,441,12,455-470,17,0,0,1,0.4332035114506149,3208.127,455.0,15.0
5195,18,6307,441,12,455-470,17,0,0,1,1.1900339642617241,8309.687,455.0,15.0
5196,18,96038,441,12,455-470,17,0,0,1,0.28510684429527694,2292.255,455.0,15.0
5197,18,26094,441,12,455-470,17,0,0,1,0.26752282443126624,2397.58,455.0,15.0
5198,18,91249,441,12,455-470,40,1,0,1,1.3896401824470677,7190.0,455.0,15.0
5199,18,62778,441,19,455-470,81,0,0,1,0.4184167704111967,310.0,455.0,15.0
5200,18,77107,441,12,455-470,17,0,0,1,0.957464048761046,1721.34,455.0,15.0
5201,18,76911,441,12,455-470,17,0,0,1,0.09847672754812907,2811.58,455.0,15.0
5202,18,68565,441,12,455-470,17,0,0,1,0.09494683501850455,1063.368,455.0,15.0
5203,18,74974,441,12,455-470,15,0,0,1,0.13954768774496967,181.776,455.0,15.0
5204,18,13488,441,12,455-470,15,0,0,1,0.13917610428657823,98.224,455.0,15.0
5205,18,53079,441,12,455-470,17,0,0,1,1.4275634547910476,1595.052,455.0,15.0
5206,18,32986,441,12,455-470,17,0,0,1,0.20469165434321412,361.92,455.0,15.0
5207,18,74812,441,12,455-470,17,0,0,1,0.2572950112665993,867.68,455.0,15.0
5208,18,96004,441,12,455-470,17,0,0,1,0.8612529036660619,1670.4,455.0,15.0
5209,18,51677,441,12,455-470,59,0,0,1,0.3805879126321418,322.524,455.0,15.0
5210,18,51677,441,12,455-470,59,1,0,1,0.3866548675024421,730.422,455.0,15.0
5211,18,47053,441,12,455-470,59,0,0,1,0.8397525789987833,780.504,455.0,15.0
5212,18,47053,441,12,455-470,59,1,0,1,0.8225021943051167,1767.612,455.0,15.0
5213,18,27410,441,12,455-470,17,0,0,1,0.4057277180451207,812.709,455.0,15.0
5214,18,45105,441,12,455-470,17,0,0,1,0.7408764845395515,1424.376,455.0,15.0
5215,18,71419,441,12,455-470,17,0,0,1,0.09874723065073658,2943.355,455.0,15.0
5216,18,53020,441,12,455-470,15,0,0,1,0.27364671938114166,317.033,455.0,15.0
5217,18,26539,441,12,455-470,15,0,0,1,2.3079737138419607,2572.967,455.0,15.0
5218,18,30652,441,12,455-470,52,1,0,1,0.4852531059530992,2897.754,455.0,15.0
5219,18,67216,441,12,455-470,17,0,0,1,0.09710007942091291,2130.0,455.0,15.0
5220,18,98265,441,12,455-470,32,1,0,1,1.4151725359653926,19270.0,455.0,15.0
5221,18,59124,441,12,455-470,17,0,0,1,0.27204092076968506,632.5,455.0,15.0
5222,18,91975,441,12,455-470,17,0,0,1,0.2325646682944973,517.5,455.0,15.0
5223,18,48615,441,12,455-470,15,1,0,1,2.12135376895399,19660.0,455.0,15.0
5224,18,48615,441,12,455-470,81,1,0,1,1.879947951536857,21220.0,455.0,15.0
5225,18,3007,441,12,455-470,17,0,0,1,0.09466356157853843,922.545,455.0,15.0
5226,18,7104,441,12,455-470,9,1,0,0,0.4984506617528495,2260.0,455.0,15.0
5227,18,24945,441,12,455-470,32,1,0,1,0.7014628987565567,5036.229,455.0,15.0
5228,18,42483,441,12,455-470,32,1,0,1,0.24810663398115934,2733.456,455.0,15.0
5229,18,57864,441,12,455-470,17,0,0,1,0.5328297559544983,1845.0,455.0,15.0
5230,18,35100,441,12,455-470,32,1,0,1,0.8597128258505277,7350.0,455.0,15.0
5231,18,79253,441,12,455-470,17,0,0,1,0.00988011916874909,59.78,455.0,15.0
5232,18,85201,441,12,455-470,17,0,0,1,0.14527121816050226,320.95,455.0,15.0
5233,18,84380,441,12,455-470,17,0,0,1,0.11995541695028698,256.76,455.0,15.0
5234,18,65991,441,12,455-470,15,1,0,1,1.962239184322904,16760.0,455.0,15.0
5235,18,15770,441,12,455-470,32,1,0,1,0.3527707924298848,2460.315,455.0,15.0
5236,18,26100,441,12,455-470,17,0,0,1,0.09464781706199114,914.394,455.0,15.0
5237,18,48453,441,12,455-470,17,0,0,1,2.225450242922024,9360.0,455.0,15.0
5238,18,48453,441,12,455-470,17,1,0,1,2.1995069408376886,3420.0,455.0,15.0
5239,18,13587,441,12,455-470,17,0,0,1,0.09409520807657511,633.061,455.0,15.0
5240,18,13199,441,12,455-470,68,0,0,0,0.18823690279937288,2430.0,455.0,15.0
5241,18,67292,441,12,455-470,43,1,0,0,0.5624049338429454,1830.0,455.0,15.0
5242,18,42384,441,12,455-470,59,0,0,1,0.11956063005824887,1145.0,455.0,15.0
5243,18,88023,441,12,455-470,9,1,0,0,0.24150653835133157,2056.5,455.0,15.0
5244,18,3316,123,19,500-530,68,0,0,0,0.6607204568930554,660.0,500.0,30.0
5245,18,88205,123,19,500-530,87,0,0,0,0.5328103415396012,2112.5,500.0,30.0
5246,18,77964,123,19,500-530,87,0,0,0,0.3161341682583431,1137.5,500.0,30.0
5247,18,54183,123,19,500-530,87,0,0,0,1.2660047488890078,6030.0,500.0,30.0
5248,18,68971,123,19,500-530,68,0,0,0,2.132173026333285,6340.0,500.0,30.0
5249,18,68971,123,19,500-530,43,1,0,0,3.7976252835922812,5250.0,500.0,30.0
5250,18,22092,123,19,500-530,59,0,0,1,1.2173076006029415,5520.0,500.0,30.0
5251,18,19949,123,19,500-530,59,0,0,1,1.5875965071959115,2536.878,500.0,30.0
5252,18,19949,123,19,500-530,59,1,0,1,1.661833467939966,5010.0,500.0,30.0
5253,18,31565,123,19,500-530,68,0,0,0,3.2147860849655197,20080.0,500.0,30.0
5254,18,84287,123,19,500-530,59,0,0,1,0.38882910337312365,1100.102,500.0,30.0
5255,18,38645,123,19,500-530,68,0,0,0,0.4771107303408471,5020.0,500.0,30.0
5256,18,13040,123,19,500-530,9,1,0,0,2.8462762014334064,11440.0,500.0,30.0
5257,18,52413,123,19,500-530,92,0,0,0,1.554997419793209,6480.0,500.0,30.0
5258,18,63987,64,19,540-570,68,0,0,0,0.49576977915757686,5516.352,540.0,30.0
5259,18,53833,64,19,540-570,68,0,0,0,0.8328967101566074,7043.648,540.0,30.0
5260,18,98248,64,19,540-570,87,0,0,0,0.5398147370334376,3580.0,540.0,30.0
5261,18,13981,64,19,540-570,68,0,0,0,4.9015420043962115,21680.0,540.0,30.0
5262,18,48223,64,19,540-570,17,1,0,1,1.4499525014619403,6510.0,540.0,30.0
5263,18,3710,64,19,540-570,59,0,0,1,0.5355550033851444,1993.02,540.0,30.0
5264,18,42787,203,9,380-395,40,1,0,1,0.9816164517201846,6494.4,380.0,15.0
5265,18,69470,203,9,380-395,40,1,0,1,0.7910954810827537,5224.032,380.0,15.0
5266,18,23093,846,9,480-490,40,1,0,1,2.7760383952695267,14080.0,480.0,10.0
5267,18,23093,846,9,480-490,52,1,0,1,1.1601340795685404,2560.934,480.0,10.0
5268,18,69730,846,9,480-490,52,1,0,1,2.0834333632648456,4659.066,480.0,10.0
5269,18,72495,41,9,520,40,1,0,1,2.8910472398939047,19961.568,520.0,0.0
5270,18,72495,41,9,520,17,1,0,1,3.374540058762771,21870.0,520.0,0.0
5271,18,76663,7,9,415-425,17,0,0,1,2.3071728724172833,460.0,415.0,10.0
5272,18,77440,7,9,415-425,59,0,0,1,2.0729548408651897,2066.064,415.0,10.0
5273,18,66451,7,9,415-425,59,0,0,1,4.6766386705345875,5722.44,415.0,10.0
5274,18,13733,7,9,415-425,59,0,0,1,2.0777409275583882,2531.496,415.0,10.0
5275,18,71993,983,9,390-450,81,0,0,1,1.1922773030149805,6840.0,390.0,60.0
5276,18,25104,983,9,390-450,52,1,0,1,3.46670023152853,13030.0,390.0,60.0
5277,18,25104,983,9,390-450,59,1,0,1,4.412955351182744,46259.22,390.0,60.0
5278,18,96379,50,19,555-580,87,0,0,0,0.6673033757140414,5010.0,555.0,25.0
5279,18,93922,50,19,555-580,87,1,0,0,4.927484836437881,56250.0,555.0,25.0
5280,18,93922,50,19,555-580,59,1,0,1,3.195360761907137,26780.0,555.0,25.0
5281,18,59397,50,19,555-580,40,1,0,1,2.673997793162871,12100.0,555.0,25.0
5282,18,59397,50,19,555-580,59,1,0,1,3.0525757857728255,23460.78,555.0,25.0
5283,18,17977,389,9,470,92,0,0,0,1.293887175798123,13560.0,470.0,0.0
5284,18,52363,871,19,550-610,59,0,0,1,0.7735529269865794,5350.0,550.0,60.0
5285,18,48827,871,19,550-610,17,0,0,1,5.167556755475476,8576.0,550.0,60.0
5286,18,48827,871,19,550-610,59,0,0,1,7.9980865006781405,8530.0,550.0,60.0
5287,18,48827,871,19,550-610,40,1,0,1,5.768847527730555,51110.0,550.0,60.0
5288,18,48827,871,19,550-610,17,1,0,1,5.401426960413045,33792.0,550.0,60.0
5289,18,48827,871,19,550-610,59,1,0,1,8.11218398111821,19360.0,550.0,60.0
5290,18,47829,871,19,550-610,92,0,0,0,1.4072488206159788,15050.0,550.0,60.0
5291,18,47829,871,19,550-610,17,0,0,1,1.3814827961950844,2144.0,550.0,60.0
5292,18,47829,871,19,550-610,17,1,0,1,1.405891512711364,8448.0,550.0,60.0
5293,18,28137,871,19,550-610,87,1,0,0,2.908217484659345,39130.0,550.0,60.0
5294,18,28137,871,19,550-610,59,1,0,1,0.797338807751158,6223.581,550.0,60.0
5295,18,93498,74,19,550-570,59,0,0,1,5.725243082830911,61110.0,550.0,20.0
5296,18,86916,74,19,550-570,40,1,0,1,4.787722840638459,47790.0,550.0,20.0
5297,18,59516,74,19,550-570,59,0,0,1,0.5465249578801501,2428.984,550.0,20.0
5298,18,59516,74,19,550-570,65,0,0,1,1.1551922782346766,3110.0,550.0,20.0
5299,18,97437,74,19,550-570,59,0,0,1,0.7888052133404321,3711.016,550.0,20.0
5300,18,79459,384,19,550,17,0,0,1,1.9215103386868786,15500.0,550.0,0.0
5301,18,15217,384,19,550,59,0,0,1,1.8540491519138724,5070.0,550.0,0.0
5302,18,15217,384,19,550,32,1,0,1,2.232021884586667,10980.0,550.0,0.0
5303,18,15217,384,19,550,23,1,0,1,2.365669227003249,6720.0,550.0,0.0
5304,18,41827,384,19,550,59,0,0,1,1.3327092302019192,4680.0,550.0,0.0
5305,18,31012,47,19,520-540,68,0,0,0,3.197390163446642,17511.94,520.0,20.0
5306,18,9925,47,19,520-540,26,1,0,1,2.6163284882334943,12550.0,520.0,20.0
5307,18,67186,47,19,520-540,32,1,0,1,3.3661876768694508,8567.943,520.0,20.0
5308,18,13581,47,19,520-540,17,0,0,1,1.9948104577224859,12384.0,520.0,20.0
5309,18,36258,47,19,520-540,17,0,0,1,1.9531009226246163,8820.0,520.0,20.0
5310,18,47033,47,19,520-540,59,0,0,1,1.071075607300298,10713.6,520.0,20.0
5311,18,98490,47,19,520-540,59,0,0,1,0.39062981267846136,4166.4,520.0,20.0
5312,18,25003,47,19,520-540,17,0,0,1,1.3511157482173024,3270.0,520.0,20.0
5313,18,25003,47,19,520-540,59,1,0,1,5.334432980143806,5150.0,520.0,20.0
5314,18,60871,47,19,520-540,81,0,0,1,3.696083058805137,13180.0,520.0,20.0
5315,18,60871,47,19,520-540,59,1,0,1,15.424060511148355,21620.0,520.0,20.0
5316,18,60871,47,19,520-540,81,1,0,1,4.039314700167059,27140.0,520.0,20.0
5317,18,95476,47,19,520-540,68,0,0,0,2.910534792614277,12681.06,520.0,20.0
5318,18,95476,47,19,520-540,17,1,0,1,4.071914528171966,21970.0,520.0,20.0
5319,18,95476,47,19,520-540,59,1,0,1,2.3039715800728,18346.419,520.0,20.0
