CAMPAÑA,ID_FINCA,ID_ZONA,ID_ESTACION,ALTITUD,VARIEDAD,MODO,TIPO,COLOR,SUPERFICIE,PRODUCCION,ALTITUD_MIN,ALTITUD_DIF,P/S
18,95287,804,12,480-520,40,1,0,1,0.0,14472.432,480.0,40.0,"5399,918832"
18,45680,966,19,430-470,59,1,0,1,0.0,17200.0,430.0,40.0,"5399,918832"
18,67872,966,19,430-470,87,1,0,0,0.0,5440.0,430.0,40.0,"5399,918832"
18,69003,349,19,445-465,59,0,0,1,0.0,43300.0,445.0,20.0,"5399,918832"
18,36088,881,19,445,59,1,0,1,0.0,7330.0,445.0,0.0,"5399,918832"
18,52069,881,12,445,40,1,0,1,0.0,15440.0,445.0,0.0,"5399,918832"
18,18438,401,10,520-530,59,1,0,1,0.0,1528.875,520.0,10.0,"5399,918832"
18,94589,401,10,520-530,59,1,0,1,0.0,1066.815,520.0,10.0,"5399,918832"
18,69205,301,10,470-500,32,1,0,1,0.0,20064.951,470.0,30.0,"5399,918832"
18,53975,301,10,470-500,32,1,0,1,0.0,2089.24,470.0,30.0,"5399,918832"
18,53975,301,10,470-500,17,1,0,1,0.0,17790.602,470.0,30.0,"5399,918832"
18,9944,301,10,470-500,32,1,0,1,0.0,5335.809,470.0,30.0,"5399,918832"
18,9944,301,10,470-500,17,1,0,1,0.0,19989.398,470.0,30.0,"5399,918832"
18,36123,301,10,470-500,15,1,0,1,0.0,49850.0,470.0,30.0,"5399,918832"
18,57397,473,10,450-480,17,0,0,1,0.0,913.594,450.0,30.0,"5399,918832"
18,57397,473,10,450-480,17,1,0,1,0.0,8259.812,450.0,30.0,"5399,918832"
18,53298,473,10,450-480,32,0,0,1,0.0,2670.0,450.0,30.0,"5399,918832"
18,53298,473,10,450-480,9,0,0,0,0.0,740.0,450.0,30.0,"5399,918832"
18,53298,473,10,450-480,87,0,0,0,0.0,2324.6,450.0,30.0,"5399,918832"
18,53298,473,10,450-480,40,0,0,1,0.0,960.0,450.0,30.0,"5399,918832"
18,53298,473,10,450-480,17,0,0,1,0.0,220.315,450.0,30.0,"5399,918832"
18,53298,473,10,450-480,59,0,0,1,0.0,1065.741,450.0,30.0,"5399,918832"
18,53298,473,10,450-480,65,0,0,1,0.0,3210.0,450.0,30.0,"5399,918832"
18,53298,473,10,450-480,17,1,0,1,0.0,1991.87,450.0,30.0,"5399,918832"
18,53298,473,10,450-480,52,1,0,1,0.0,3764.925,450.0,30.0,"5399,918832"
18,53298,473,10,450-480,59,1,0,1,0.0,10205.591,450.0,30.0,"5399,918832"
18,49636,473,10,450-480,59,0,0,1,0.0,2040.0,450.0,30.0,"5399,918832"
18,49636,473,10,450-480,17,1,0,1,0.0,93370.0,450.0,30.0,"5399,918832"
18,49636,473,10,450-480,52,1,0,1,0.0,46820.0,450.0,30.0,"5399,918832"
18,49636,473,10,450-480,59,1,0,1,0.0,177520.0,450.0,30.0,"5399,918832"
18,49636,473,10,450-480,81,1,0,1,0.0,4160.0,450.0,30.0,"5399,918832"
18,84174,473,10,450-480,55,0,0,1,0.0,1080.0,450.0,30.0,"5399,918832"
18,84174,473,10,450-480,87,0,0,0,0.0,9475.4,450.0,30.0,"5399,918832"
18,84174,473,10,450-480,17,0,0,1,0.0,2036.091,450.0,30.0,"5399,918832"
18,84174,473,10,450-480,59,0,0,1,0.0,2024.259,450.0,30.0,"5399,918832"
18,84174,473,10,450-480,81,0,0,1,0.0,1940.0,450.0,30.0,"5399,918832"
18,84174,473,10,450-480,17,1,0,1,0.0,18408.318,450.0,30.0,"5399,918832"
18,84174,473,10,450-480,52,1,0,1,0.0,13545.075,450.0,30.0,"5399,918832"
18,84174,473,10,450-480,59,1,0,1,0.0,19384.409,450.0,30.0,"5399,918832"
18,61478,831,10,455-465,32,1,0,1,0.0,10181.25,455.0,10.0,"5399,918832"
18,34244,831,10,455-465,32,1,0,1,0.0,27318.75,455.0,10.0,"5399,918832"
18,34244,831,10,455-465,59,1,0,1,0.0,29470.0,455.0,10.0,"5399,918832"
18,37461,239,6,700,52,1,0,1,0.0,32769.7,700.0,0.0,"5399,918832"
18,58769,239,6,700,32,1,0,1,0.0,54900.0,700.0,0.0,"5399,918832"
18,58769,239,6,700,59,1,0,1,0.0,34800.0,700.0,0.0,"5399,918832"
18,88928,239,6,700,40,1,0,1,0.0,57440.0,700.0,0.0,"5399,918832"
18,88928,239,6,700,52,1,0,1,0.0,16140.3,700.0,0.0,"5399,918832"
19,48626,302,13,600,32,1,0,1,0.0,18401.264,600.0,0.0,"5517,544062"
19,47921,302,13,600,32,1,0,1,0.0,36478.736,600.0,0.0,"5517,544062"
19,5696,919,14,650-660,59,0,0,1,0.0,10894.0,650.0,10.0,"5517,544062"
19,98814,919,14,650-660,32,1,0,1,0.0,63170.0,650.0,10.0,"5517,544062"
19,98814,919,14,650-660,40,1,0,1,0.0,25690.0,650.0,10.0,"5517,544062"
19,4024,919,14,650-660,32,1,0,1,0.0,67691.79,650.0,10.0,"5517,544062"
19,4024,919,14,650-660,87,1,0,0,0.0,67250.0,650.0,10.0,"5517,544062"
19,4024,919,14,650-660,40,1,0,1,0.0,5289.998,650.0,10.0,"5517,544062"
19,4024,919,14,650-660,52,1,0,1,0.0,28940.0,650.0,10.0,"5517,544062"
19,4024,919,14,650-660,59,1,0,1,0.0,15961.386,650.0,10.0,"5517,544062"
19,4024,919,14,650-660,81,1,0,1,0.0,50781.028,650.0,10.0,"5517,544062"
19,19067,919,14,650-660,68,0,0,0,0.0,12910.0,650.0,10.0,"5517,544062"
19,19067,919,14,650-660,59,0,0,1,0.0,1650.0,650.0,10.0,"5517,544062"
19,48410,919,14,650-660,68,0,0,0,0.0,8730.0,650.0,10.0,"5517,544062"
19,48410,919,14,650-660,81,0,0,1,0.0,3830.0,650.0,10.0,"5517,544062"
19,48410,919,14,650-660,87,1,0,0,0.0,1970.0,650.0,10.0,"5517,544062"
19,48410,919,14,650-660,68,1,0,0,0.0,2240.0,650.0,10.0,"5517,544062"
19,63133,919,14,650-660,59,0,0,1,0.0,5730.0,650.0,10.0,"5517,544062"
19,48652,919,14,650-660,17,0,0,1,0.0,2633.4,650.0,10.0,"5517,544062"
19,48652,919,14,650-660,59,0,0,1,0.0,4030.0,650.0,10.0,"5517,544062"
19,39664,919,14,650-660,68,0,0,0,0.0,4500.0,650.0,10.0,"5517,544062"
19,39664,919,14,650-660,59,0,0,1,0.0,2035.0,650.0,10.0,"5517,544062"
19,39664,919,14,650-660,59,1,0,1,0.0,3345.0,650.0,10.0,"5517,544062"
19,31838,919,14,650-660,68,0,0,0,0.0,6560.0,650.0,10.0,"5517,544062"
19,51822,464,14,650-660,17,0,0,1,0.0,15673.5,650.0,10.0,"5517,544062"
19,38795,464,14,650-660,40,1,0,1,0.0,4485.6,650.0,10.0,"5517,544062"
19,78863,464,14,650-660,17,1,0,1,0.0,9670.0,650.0,10.0,"5517,544062"
19,43705,464,14,650-660,17,1,0,1,0.0,11850.0,650.0,10.0,"5517,544062"
19,93182,464,14,650-660,40,1,0,1,0.0,6426.0,650.0,10.0,"5517,544062"
19,24404,464,14,650-660,81,1,0,1,0.0,17720.0,650.0,10.0,"5517,544062"
19,70378,464,14,650-660,9,1,0,0,0.0,1180.0,650.0,10.0,"5517,544062"
19,1592,464,3,650-660,32,1,0,1,0.0,3472.608,650.0,10.0,"5517,544062"
19,20943,464,3,650-660,32,1,0,1,0.0,1752.408,650.0,10.0,"5517,544062"
19,10999,464,3,650-660,32,1,0,1,0.0,727.608,650.0,10.0,"5517,544062"
19,23983,464,3,650-660,32,1,0,1,0.0,1054.08,650.0,10.0,"5517,544062"
19,966,464,3,650-660,32,1,0,1,0.0,710.04,650.0,10.0,"5517,544062"
19,71061,464,3,650-660,32,1,0,1,0.0,2343.864,650.0,10.0,"5517,544062"
19,39360,464,3,650-660,32,1,0,1,0.0,2961.672,650.0,10.0,"5517,544062"
19,86582,464,14,650-660,17,0,0,1,0.0,19156.5,650.0,10.0,"5517,544062"
19,86582,464,14,650-660,59,0,0,1,0.0,7123.0,650.0,10.0,"5517,544062"
19,83472,464,14,650-660,17,0,0,1,0.0,29310.0,650.0,10.0,"5517,544062"
19,83472,464,14,650-660,59,0,0,1,0.0,71010.0,650.0,10.0,"5517,544062"
19,77984,464,14,650-660,59,1,0,1,0.0,3852.936,650.0,10.0,"5517,544062"
19,77984,464,14,650-660,81,1,0,1,0.0,5837.68,650.0,10.0,"5517,544062"
19,13054,464,14,650-660,59,1,0,1,0.0,12761.49,650.0,10.0,"5517,544062"
19,13054,464,14,650-660,81,1,0,1,0.0,11261.292,650.0,10.0,"5517,544062"
19,1142,464,14,650-660,59,0,0,1,0.0,1047.5,650.0,10.0,"5517,544062"
19,16692,464,14,650-660,32,1,0,1,0.0,22912.6,650.0,10.0,"5517,544062"
19,16692,464,14,650-660,59,1,0,1,0.0,3983.544,650.0,10.0,"5517,544062"
19,78846,464,14,650-660,59,1,0,1,0.0,4881.474,650.0,10.0,"5517,544062"
19,59317,464,14,650-660,59,1,0,1,0.0,3978.102,650.0,10.0,"5517,544062"
19,75065,464,14,650-660,59,0,0,1,0.0,1885.5,650.0,10.0,"5517,544062"
19,18976,464,14,650-660,32,1,0,1,0.0,18310.0,650.0,10.0,"5517,544062"
19,25825,464,14,650-660,17,0,0,1,0.0,5131.52,650.0,10.0,"5517,544062"
19,20881,464,14,650-660,17,0,0,1,0.0,2772.0,650.0,10.0,"5517,544062"
19,9609,464,14,650-660,17,0,0,1,0.0,4296.6,650.0,10.0,"5517,544062"
19,9609,464,14,650-660,59,0,0,1,0.0,2035.0,650.0,10.0,"5517,544062"
19,9609,464,14,650-660,59,1,0,1,0.0,3345.0,650.0,10.0,"5517,544062"
19,76476,464,14,650-660,17,0,0,1,0.0,4280.0,650.0,10.0,"5517,544062"
19,80506,464,14,650-660,40,1,0,1,0.0,7088.4,650.0,10.0,"5517,544062"
19,81093,186,8,695,17,0,0,1,0.0,3750.0,695.0,0.0,"5517,544062"
19,36535,186,8,695,17,0,0,1,0.0,4350.0,695.0,0.0,"5517,544062"
19,36535,186,8,695,59,0,0,1,0.0,1320.0,695.0,0.0,"5517,544062"
19,84613,165,14,700,59,0,0,1,0.0,19340.0,700.0,0.0,"5517,544062"
19,84613,165,14,700,81,0,0,1,0.0,5271.736,700.0,0.0,"5517,544062"
19,37005,165,14,700,81,0,0,1,0.0,17357.44,700.0,0.0,"5517,544062"
19,18632,165,8,700,52,0,0,1,0.0,400.0,700.0,0.0,"5517,544062"
19,18632,165,8,700,52,1,0,1,0.0,23010.0,700.0,0.0,"5517,544062"
19,62259,165,8,700,94,0,0,0,0.0,1540.0,700.0,0.0,"5517,544062"
19,16613,165,8,700,17,0,0,1,0.0,15656.48,700.0,0.0,"5517,544062"
19,32060,165,14,700,17,0,0,1,0.0,27380.0,700.0,0.0,"5517,544062"
19,32060,165,14,700,81,0,0,1,0.0,6690.824,700.0,0.0,"5517,544062"
19,13439,428,14,730,32,1,0,1,0.0,1617.72,730.0,0.0,"5517,544062"
19,19515,973,2,500,32,1,0,1,0.0,23492.0,500.0,0.0,"5517,544062"
19,35465,964,2,500,32,1,0,1,0.0,16780.0,500.0,0.0,"5517,544062"
19,37826,964,2,500,32,1,0,1,0.0,20807.2,500.0,0.0,"5517,544062"
19,37826,964,2,500,17,1,0,1,0.0,82800.0,500.0,0.0,"5517,544062"
19,49672,828,2,500,32,1,0,1,0.0,6040.8,500.0,0.0,"5517,544062"
19,64738,439,11,510,52,0,0,1,0.0,3790.0,510.0,0.0,"5517,544062"
19,59146,734,11,530,59,1,0,1,0.0,6940.0,530.0,0.0,"5517,544062"
19,94033,44,7,620-640,52,1,0,1,0.0,10680.0,620.0,20.0,"5517,544062"
19,74473,44,7,620-640,59,1,0,1,0.0,9850.0,620.0,20.0,"5517,544062"
19,40200,44,7,620-640,71,0,0,1,0.0,1111.795,620.0,20.0,"5517,544062"
19,40200,44,7,620-640,68,0,0,0,0.0,1810.0,620.0,20.0,"5517,544062"
19,38272,44,7,620-640,71,0,0,1,0.0,1178.205,620.0,20.0,"5517,544062"
19,38272,44,7,620-640,87,0,0,0,0.0,3740.0,620.0,20.0,"5517,544062"
19,38272,44,7,620-640,17,0,0,1,0.0,5020.0,620.0,20.0,"5517,544062"
19,38272,44,7,620-640,81,0,0,1,0.0,11430.0,620.0,20.0,"5517,544062"
19,27629,44,7,620-640,32,1,0,1,0.0,12680.0,620.0,20.0,"5517,544062"
19,99693,899,16,640,81,0,0,1,0.0,18405.387,640.0,0.0,"5517,544062"
19,46712,899,16,640,59,1,0,1,0.0,1907.4,640.0,0.0,"5517,544062"
19,91094,379,16,610-630,59,0,0,1,0.0,8062.568,610.0,20.0,"5517,544062"
19,37661,379,16,610-630,59,0,0,1,0.0,8284.32,610.0,20.0,"5517,544062"
19,2891,379,16,610-630,59,0,0,1,0.0,4761.392,610.0,20.0,"5517,544062"
19,3555,379,16,610-630,59,0,0,1,0.0,16292.496,610.0,20.0,"5517,544062"
19,60667,379,16,610-630,40,1,0,1,0.0,1460.0,610.0,20.0,"5517,544062"
19,72124,379,16,610-630,32,1,0,1,0.0,6511.3,610.0,20.0,"5517,544062"
19,18581,379,16,610-630,59,1,0,1,0.0,1194.6,610.0,20.0,"5517,544062"
19,13822,379,16,610-630,59,1,0,1,0.0,2574.0,610.0,20.0,"5517,544062"
19,23846,379,16,610-630,59,1,0,1,0.0,7524.0,610.0,20.0,"5517,544062"
19,89768,379,7,610-630,52,1,0,1,0.0,4030.0,610.0,20.0,"5517,544062"
19,57254,379,7,610-630,32,1,0,1,0.0,14110.0,610.0,20.0,"5517,544062"
19,57254,379,7,610-630,59,1,0,1,0.0,7130.0,610.0,20.0,"5517,544062"
19,80170,379,7,610-630,32,1,0,1,0.0,5030.0,610.0,20.0,"5517,544062"
19,80170,379,7,610-630,59,1,0,1,0.0,4100.0,610.0,20.0,"5517,544062"
19,3091,379,16,610-630,81,0,0,1,0.0,28248.561,610.0,20.0,"5517,544062"
19,80479,379,7,610-630,52,1,0,1,0.0,18990.0,610.0,20.0,"5517,544062"
19,88517,379,16,610-630,87,0,0,0,0.0,8324.19,610.0,20.0,"5517,544062"
19,61928,379,16,610-630,81,0,0,1,0.0,5498.394,610.0,20.0,"5517,544062"
19,87201,379,16,610-630,59,0,0,1,0.0,4439.224,610.0,20.0,"5517,544062"
19,8269,726,7,610,32,0,0,1,0.0,690.0,610.0,0.0,"5517,544062"
19,8269,726,7,610,32,1,0,1,0.0,9090.0,610.0,0.0,"5517,544062"
19,94886,726,7,610,32,1,0,1,0.0,26201.448,610.0,0.0,"5517,544062"
19,44512,726,7,610,32,1,0,1,0.0,27978.552,610.0,0.0,"5517,544062"
19,63181,726,7,610,68,0,0,0,0.0,7050.0,610.0,0.0,"5517,544062"
19,63181,726,7,610,17,0,0,1,0.0,13820.0,610.0,0.0,"5517,544062"
19,63181,726,7,610,17,1,0,1,0.0,3670.0,610.0,0.0,"5517,544062"
19,48816,726,7,610,15,1,0,1,0.0,7370.0,610.0,0.0,"5517,544062"
19,54915,726,7,610,15,1,0,1,0.0,13970.0,610.0,0.0,"5517,544062"
19,96975,726,7,610,23,1,0,1,0.0,3920.0,610.0,0.0,"5517,544062"
19,85950,474,7,620-630,9,1,0,0,0.0,4208.58,620.0,10.0,"5517,544062"
19,1270,474,7,620-630,9,1,0,0,0.0,4803.32,620.0,10.0,"5517,544062"
19,36094,474,7,620-630,94,1,0,0,0.0,3650.97,620.0,10.0,"5517,544062"
19,78273,474,7,620-630,94,1,0,0,0.0,4209.03,620.0,10.0,"5517,544062"
19,87878,474,7,620-630,15,1,0,1,0.0,24870.0,620.0,10.0,"5517,544062"
19,70520,474,7,620-630,9,1,0,0,0.0,68.1,620.0,10.0,"5517,544062"
19,64499,893,7,580-600,32,1,0,1,0.0,10060.0,580.0,20.0,"5517,544062"
19,84904,893,7,580-600,32,1,0,1,0.0,5030.0,580.0,20.0,"5517,544062"
19,8690,893,7,580-600,43,1,0,0,0.0,2220.0,580.0,20.0,"5517,544062"
19,95008,893,7,580-600,17,0,0,1,0.0,3160.0,580.0,20.0,"5517,544062"
19,58150,893,7,580-600,52,1,0,1,0.0,3830.0,580.0,20.0,"5517,544062"
19,23668,893,7,580-600,59,1,0,1,0.0,10140.0,580.0,20.0,"5517,544062"
19,34853,100,15,655,59,0,0,1,0.0,4226.216,655.0,0.0,"5517,544062"
19,34853,100,15,655,59,1,0,1,0.0,2447.444,655.0,0.0,"5517,544062"
19,97172,100,15,655,59,0,0,1,0.0,4967.26,655.0,0.0,"5517,544062"
19,97172,100,15,655,59,1,0,1,0.0,2876.59,655.0,0.0,"5517,544062"
19,58567,506,7,600-620,17,1,0,1,0.0,20280.0,600.0,20.0,"5517,544062"
19,33248,506,16,600-620,81,1,0,1,0.0,30103.5,600.0,20.0,"5517,544062"
19,49305,506,7,600-620,9,1,0,0,0.0,13620.0,600.0,20.0,"5517,544062"
19,14470,506,7,600-620,59,0,0,1,0.0,9080.0,600.0,20.0,"5517,544062"
19,14470,506,7,600-620,32,1,0,1,0.0,61910.0,600.0,20.0,"5517,544062"
19,14470,506,7,600-620,17,1,0,1,0.0,20340.0,600.0,20.0,"5517,544062"
19,18139,506,7,600-620,17,0,0,1,0.0,4420.0,600.0,20.0,"5517,544062"
19,89440,506,7,600-620,40,1,0,1,0.0,6180.0,600.0,20.0,"5517,544062"
19,89440,506,7,600-620,26,1,0,1,0.0,18560.0,600.0,20.0,"5517,544062"
19,45489,506,16,600-620,32,1,0,1,0.0,42674.85,600.0,20.0,"5517,544062"
19,48877,506,16,600-620,32,1,0,1,0.0,62695.15,600.0,20.0,"5517,544062"
19,48877,506,16,600-620,52,1,0,1,0.0,27367.72,600.0,20.0,"5517,544062"
19,48877,506,16,600-620,59,1,0,1,0.0,36587.034,600.0,20.0,"5517,544062"
19,48877,506,16,600-620,81,1,0,1,0.0,55296.5,600.0,20.0,"5517,544062"
19,68089,506,16,600-620,26,1,0,1,0.0,20830.0,600.0,20.0,"5517,544062"
19,68089,506,16,600-620,52,1,0,1,0.0,35402.28,600.0,20.0,"5517,544062"
19,68089,506,16,600-620,59,1,0,1,0.0,48222.966,600.0,20.0,"5517,544062"
19,4377,408,18,660,9,1,0,0,0.0,3961.105,660.0,0.0,"5517,544062"
19,90202,408,18,660,9,1,0,0,0.0,4366.14,660.0,0.0,"5517,544062"
19,25026,408,18,660,9,1,0,0,0.0,5402.755,660.0,0.0,"5517,544062"
19,38454,990,18,650-680,32,1,0,1,0.0,3707.7,650.0,30.0,"5517,544062"
19,2821,990,18,650-680,59,1,0,1,0.0,15600.0,650.0,30.0,"5517,544062"
19,52475,990,18,650-680,59,0,0,1,0.0,5140.0,650.0,30.0,"5517,544062"
19,18410,990,18,650-680,32,1,0,1,0.0,3562.3,650.0,30.0,"5517,544062"
19,54960,849,5,680-720,68,0,0,0,0.0,7063.364,680.0,40.0,"5517,544062"
19,68936,849,5,680-720,40,1,0,1,0.0,11720.0,680.0,40.0,"5517,544062"
19,74003,849,5,680-720,59,1,0,1,0.0,12410.0,680.0,40.0,"5517,544062"
19,68718,849,5,680-720,52,1,0,1,0.0,6300.0,680.0,40.0,"5517,544062"
19,64042,849,5,680-720,59,0,0,1,0.0,26320.0,680.0,40.0,"5517,544062"
19,17183,849,5,680-720,43,1,0,0,0.0,2330.0,680.0,40.0,"5517,544062"
19,797,845,16,625-670,68,0,0,0,0.0,14320.0,625.0,45.0,"5517,544062"
19,797,845,16,625-670,59,0,0,1,0.0,29040.0,625.0,45.0,"5517,544062"
19,92218,845,16,625-670,68,0,0,0,0.0,5042.4,625.0,45.0,"5517,544062"
19,92218,845,16,625-670,94,1,0,0,0.0,1820.0,625.0,45.0,"5517,544062"
19,84183,845,16,625-670,59,1,0,1,0.0,3140.0,625.0,45.0,"5517,544062"
19,25422,845,16,625-670,68,0,0,0,0.0,4278.4,625.0,45.0,"5517,544062"
19,84948,845,16,625-670,68,0,0,0,0.0,5959.2,625.0,45.0,"5517,544062"
19,14843,845,16,625-670,62,1,0,0,0.0,18236.828,625.0,45.0,"5517,544062"
19,14843,845,16,625-670,87,1,0,0,0.0,82940.0,625.0,45.0,"5517,544062"
19,14843,845,16,625-670,43,1,0,0,0.0,6145.468,625.0,45.0,"5517,544062"
19,80627,845,16,625-670,9,1,0,0,0.0,27080.0,625.0,45.0,"5517,544062"
19,80627,845,16,625-670,62,1,0,0,0.0,3023.172,625.0,45.0,"5517,544062"
19,80627,845,16,625-670,8,1,0,0,0.0,22146.788,625.0,45.0,"5517,544062"
19,80627,845,16,625-670,43,1,0,0,0.0,9644.532,625.0,45.0,"5517,544062"
19,86182,845,16,625-670,59,1,0,1,0.0,2958.186,625.0,45.0,"5517,544062"
19,86182,845,16,625-670,65,1,0,1,0.0,3903.795,625.0,45.0,"5517,544062"
19,86182,845,16,625-670,84,1,0,0,0.0,693.72,625.0,45.0,"5517,544062"
19,94181,845,16,625-670,84,1,0,0,0.0,2289.84,625.0,45.0,"5517,544062"
19,48461,845,16,625-670,59,1,0,1,0.0,411.814,625.0,45.0,"5517,544062"
19,48461,845,16,625-670,65,1,0,1,0.0,686.205,625.0,45.0,"5517,544062"
19,48461,845,16,625-670,84,1,0,0,0.0,8296.44,625.0,45.0,"5517,544062"
19,45773,724,16,600-620,32,0,0,1,0.0,840.0,600.0,20.0,"5517,544062"
19,45773,724,16,600-620,32,1,0,1,0.0,31490.0,600.0,20.0,"5517,544062"
19,87664,724,16,600-620,59,0,0,1,0.0,4225.2,600.0,20.0,"5517,544062"
19,87293,724,16,600-620,32,1,0,1,0.0,27758.7,600.0,20.0,"5517,544062"
19,9158,724,16,600-620,9,1,0,0,0.0,3080.0,600.0,20.0,"5517,544062"
19,35271,724,16,600-620,40,1,0,1,0.0,18520.0,600.0,20.0,"5517,544062"
19,33486,724,16,600-620,17,1,0,1,0.0,20130.0,600.0,20.0,"5517,544062"
19,20934,724,16,600-620,59,0,0,1,0.0,10864.8,600.0,20.0,"5517,544062"
19,84482,272,16,600-670,81,0,0,1,0.0,14920.0,600.0,70.0,"5517,544062"
19,72027,272,5,600-670,4,1,1,1,0.0,7815.625,600.0,70.0,"5517,544062"
19,61076,272,16,600-670,23,1,0,1,0.0,2096.18,600.0,70.0,"5517,544062"
19,50528,272,5,600-670,4,1,1,1,0.0,63137.745,600.0,70.0,"5517,544062"
19,50528,272,5,600-670,52,1,1,1,0.0,9564.093,600.0,70.0,"5517,544062"
19,55261,272,5,600-670,32,1,0,1,0.0,6262.912,600.0,70.0,"5517,544062"
19,70620,272,16,600-670,59,0,0,1,0.0,1408.5,600.0,70.0,"5517,544062"
19,97861,272,5,600-670,59,0,0,1,0.0,4390.0,600.0,70.0,"5517,544062"
19,72130,272,5,600-670,52,1,0,1,0.0,1377.0,600.0,70.0,"5517,544062"
19,523,272,5,600-670,32,1,0,1,0.0,1225.824,600.0,70.0,"5517,544062"
19,68145,272,5,600-670,4,1,1,1,0.0,14855.94,600.0,70.0,"5517,544062"
19,68145,272,5,600-670,52,1,1,1,0.0,6911.674,600.0,70.0,"5517,544062"
19,68145,272,5,600-670,59,1,1,1,0.0,8890.0,600.0,70.0,"5517,544062"
19,20693,272,5,600-670,81,0,1,1,0.0,2267.0,600.0,70.0,"5517,544062"
19,20693,272,5,600-670,4,1,1,1,0.0,15093.535,600.0,70.0,"5517,544062"
19,20693,272,5,600-670,52,1,1,1,0.0,12014.233,600.0,70.0,"5517,544062"
19,76134,272,16,600-670,26,1,0,1,0.0,7170.0,600.0,70.0,"5517,544062"
19,25377,272,16,600-670,59,0,0,1,0.0,7981.5,600.0,70.0,"5517,544062"
19,77330,272,16,600-670,81,1,0,1,0.0,21030.0,600.0,70.0,"5517,544062"
19,58595,272,16,600-670,81,1,0,1,0.0,14560.0,600.0,70.0,"5517,544062"
19,62629,272,16,600-670,81,0,0,1,0.0,13380.0,600.0,70.0,"5517,544062"
19,62629,272,16,600-670,23,1,0,1,0.0,4423.82,600.0,70.0,"5517,544062"
19,34512,272,16,600-670,59,0,0,1,0.0,38240.0,600.0,70.0,"5517,544062"
19,87873,272,16,600-670,59,0,0,1,0.0,19717.416,600.0,70.0,"5517,544062"
19,87873,272,16,600-670,32,1,0,1,0.0,7805.025,600.0,70.0,"5517,544062"
19,87873,272,16,600-670,59,1,0,1,0.0,14426.424,600.0,70.0,"5517,544062"
19,50343,272,16,600-670,87,0,0,0,0.0,14390.0,600.0,70.0,"5517,544062"
19,50343,272,16,600-670,17,0,0,1,0.0,3210.0,600.0,70.0,"5517,544062"
19,53137,272,16,600-670,4,1,1,1,0.0,20483.19,600.0,70.0,"5517,544062"
19,34977,272,16,600-670,32,0,0,1,0.0,550.0,600.0,70.0,"5517,544062"
19,34977,272,16,600-670,4,1,1,1,0.0,3663.965,600.0,70.0,"5517,544062"
19,19679,272,16,600-670,15,1,0,1,0.0,16200.0,600.0,70.0,"5517,544062"
19,19679,272,16,600-670,32,1,0,1,0.0,25764.975,600.0,70.0,"5517,544062"
19,19679,272,16,600-670,52,1,0,1,0.0,14580.0,600.0,70.0,"5517,544062"
19,19679,272,16,600-670,81,1,0,1,0.0,13440.0,600.0,70.0,"5517,544062"
19,69552,272,16,600-670,59,0,0,1,0.0,5800.842,600.0,70.0,"5517,544062"
19,69552,272,16,600-670,59,1,0,1,0.0,4244.238,600.0,70.0,"5517,544062"
19,69552,272,16,600-670,65,1,0,1,0.0,5150.0,600.0,70.0,"5517,544062"
19,65838,272,16,600-670,59,0,0,1,0.0,4741.742,600.0,70.0,"5517,544062"
19,65838,272,16,600-670,59,1,0,1,0.0,3469.338,600.0,70.0,"5517,544062"
19,69138,939,16,605-615,17,0,0,1,0.0,18630.0,605.0,10.0,"5517,544062"
19,50093,939,16,605-615,17,0,0,1,0.0,5910.0,605.0,10.0,"5517,544062"
19,76977,939,16,605-615,81,1,0,1,0.0,6720.0,605.0,10.0,"5517,544062"
19,38443,939,16,605-615,17,0,0,1,0.0,3822.0,605.0,10.0,"5517,544062"
19,27761,700,16,600-610,59,0,0,1,0.0,5190.0,600.0,10.0,"5517,544062"
19,47532,700,16,600-610,26,1,0,1,0.0,1692.18,600.0,10.0,"5517,544062"
19,22879,700,16,600-610,87,0,0,0,0.0,10530.0,600.0,10.0,"5517,544062"
19,22879,700,16,600-610,17,0,0,1,0.0,9918.45,600.0,10.0,"5517,544062"
19,23421,700,16,600-610,17,0,0,1,0.0,893.7,600.0,10.0,"5517,544062"
19,5498,700,16,600-610,15,1,0,1,0.0,5270.0,600.0,10.0,"5517,544062"
19,48438,700,16,600-610,17,0,0,1,0.0,1955.1,600.0,10.0,"5517,544062"
19,96414,700,16,600-610,17,0,0,1,0.0,2034.9,600.0,10.0,"5517,544062"
19,39276,700,16,600-610,17,1,0,1,0.0,3104.0,600.0,10.0,"5517,544062"
19,27819,700,16,600-610,17,0,0,1,0.0,28896.3,600.0,10.0,"5517,544062"
19,27819,700,16,600-610,59,0,0,1,0.0,7620.0,600.0,10.0,"5517,544062"
19,16488,700,16,600-610,32,1,0,1,0.0,16910.0,600.0,10.0,"5517,544062"
19,61177,700,16,600-610,32,1,0,1,0.0,44660.0,600.0,10.0,"5517,544062"
19,61177,700,16,600-610,17,1,0,1,0.0,39000.0,600.0,10.0,"5517,544062"
19,61177,700,16,600-610,26,1,0,1,0.0,12527.82,600.0,10.0,"5517,544062"
19,61177,700,16,600-610,52,1,0,1,0.0,41650.0,600.0,10.0,"5517,544062"
19,42164,700,16,600-610,17,1,0,1,0.0,4656.0,600.0,10.0,"5517,544062"
19,60635,700,16,600-610,17,0,0,1,0.0,17180.0,600.0,10.0,"5517,544062"
