,CAMPAÑA,ID_FINCA,ID_ZONA,ID_ESTACION,ALTITUD,VARIEDAD,MODO,TIPO,COLOR,SUPERFICIE,PRODUCCION,ALTITUD_MIN,ALTITUD_DIF,P/S
5907,19,20041,669,18,645-660,65,1,0,1,0.0,25760.0,645.0,15.0,"5517,544062"
5908,19,5760,669,18,645-660,40,1,0,1,0.0,9439.065,645.0,15.0,"5517,544062"
5909,19,80942,513,18,610-635,17,1,0,1,0.0,24530.775,610.0,25.0,"5517,544062"
5910,19,38512,513,18,610-635,17,1,0,1,0.0,32319.225,610.0,25.0,"5517,544062"
5911,19,84051,513,18,610-635,59,1,0,1,0.0,13626.3,610.0,25.0,"5517,544062"
5912,19,6950,513,18,610-635,59,1,0,1,0.0,257.1,610.0,25.0,"5517,544062"
5913,19,2360,513,18,610-635,59,1,0,1,0.0,20839.03,610.0,25.0,"5517,544062"
5914,19,5062,513,18,610-635,9,1,0,0,0.0,54.7,610.0,25.0,"5517,544062"
5915,19,50486,513,18,610-635,59,1,0,1,0.0,11826.6,610.0,25.0,"5517,544062"
5916,19,10376,513,18,610-635,9,1,0,0,0.0,21825.3,610.0,25.0,"5517,544062"
5917,19,10376,513,18,610-635,59,1,0,1,0.0,33570.97,610.0,25.0,"5517,544062"
5918,19,48890,353,7,590-600,48,0,0,0,0.0,5170.0,590.0,10.0,"5517,544062"
5919,19,93417,353,7,590-600,59,1,0,1,0.0,12140.0,590.0,10.0,"5517,544062"
5920,19,13871,353,7,590-600,68,0,0,0,0.0,10620.0,590.0,10.0,"5517,544062"
5921,19,13871,353,7,590-600,17,0,0,1,0.0,3090.0,590.0,10.0,"5517,544062"
5922,19,13871,353,7,590-600,59,0,0,1,0.0,2800.0,590.0,10.0,"5517,544062"
5923,19,71755,353,19,590-600,59,0,0,1,0.0,3520.0,590.0,10.0,"5517,544062"
5924,19,41607,616,7,630-640,59,0,0,1,0.0,5370.0,630.0,10.0,"5517,544062"
5925,19,41607,616,7,630-640,81,0,0,1,0.0,487.36,630.0,10.0,"5517,544062"
5926,19,12574,616,7,630-640,32,1,0,1,0.0,5570.0,630.0,10.0,"5517,544062"
5927,19,36918,616,7,630-640,17,0,0,1,0.0,9950.0,630.0,10.0,"5517,544062"
5928,19,32795,616,7,630-640,32,1,0,1,0.0,31140.0,630.0,10.0,"5517,544062"
5929,19,32795,616,7,630-640,17,1,0,1,0.0,12300.0,630.0,10.0,"5517,544062"
5930,19,32795,616,7,630-640,59,1,0,1,0.0,22450.0,630.0,10.0,"5517,544062"
5931,19,67512,616,7,630-640,9,1,0,0,0.0,2093.056,630.0,10.0,"5517,544062"
5932,19,39311,616,7,630-640,17,0,0,1,0.0,5340.0,630.0,10.0,"5517,544062"
5933,19,85515,616,7,630-640,15,1,0,1,0.0,9760.0,630.0,10.0,"5517,544062"
5934,19,30771,616,7,630-640,9,1,0,0,0.0,6866.944,630.0,10.0,"5517,544062"
5935,19,9474,616,7,630-640,68,0,0,0,0.0,330.0,630.0,10.0,"5517,544062"
5936,19,62977,616,7,630-640,87,1,0,0,0.0,4606.0,630.0,10.0,"5517,544062"
5937,19,62977,616,7,630-640,52,1,0,1,0.0,15560.0,630.0,10.0,"5517,544062"
5938,19,85840,616,7,630-640,81,0,0,1,0.0,6076.675,630.0,10.0,"5517,544062"
5939,19,85840,616,7,630-640,87,1,0,0,0.0,18424.0,630.0,10.0,"5517,544062"
5940,19,58378,616,7,630-640,81,0,0,1,0.0,4373.325,630.0,10.0,"5517,544062"
5941,19,78565,616,7,630-640,8,1,0,0,0.0,3992.076,630.0,10.0,"5517,544062"
5942,19,51031,616,7,630-640,8,1,0,0,0.0,7867.924,630.0,10.0,"5517,544062"
5943,19,26725,616,7,630-640,87,0,0,0,0.0,2060.0,630.0,10.0,"5517,544062"
5944,19,26725,616,7,630-640,68,0,0,0,0.0,1380.0,630.0,10.0,"5517,544062"
5945,19,27922,616,7,630-640,81,0,0,1,0.0,1112.64,630.0,10.0,"5517,544062"
5946,19,91752,616,7,630-640,17,0,0,1,0.0,5690.0,630.0,10.0,"5517,544062"
5947,19,50441,737,7,620-640,17,0,0,1,0.0,8100.0,620.0,20.0,"5517,544062"
5948,19,50441,737,7,620-640,59,0,0,1,0.0,4530.0,620.0,20.0,"5517,544062"
5949,19,82023,737,7,620-640,43,0,0,0,0.0,1510.0,620.0,20.0,"5517,544062"
5950,19,79653,737,7,620-640,59,0,0,1,0.0,15970.0,620.0,20.0,"5517,544062"
5951,19,70407,737,7,620-640,87,0,0,0,0.0,2850.0,620.0,20.0,"5517,544062"
5952,19,35052,737,7,620-640,87,1,0,0,0.0,10730.0,620.0,20.0,"5517,544062"
5953,19,2486,737,7,620-640,68,0,0,0,0.0,6970.0,620.0,20.0,"5517,544062"
5954,19,24195,737,7,620-640,87,0,0,0,0.0,4990.0,620.0,20.0,"5517,544062"
5955,19,69387,737,7,620-640,87,0,0,0,0.0,2150.0,620.0,20.0,"5517,544062"
5956,19,5844,737,7,620-640,26,1,0,1,0.0,8506.32,620.0,20.0,"5517,544062"
5957,19,40447,737,7,620-640,26,1,0,1,0.0,6903.68,620.0,20.0,"5517,544062"
5958,19,68850,737,7,620-640,59,0,0,1,0.0,10710.0,620.0,20.0,"5517,544062"
5959,19,30423,715,15,600-630,17,0,0,1,0.0,3920.0,600.0,30.0,"5517,544062"
5960,19,85203,715,15,600-630,59,1,0,1,0.0,1964.356,600.0,30.0,"5517,544062"
5961,19,32681,715,15,600-630,68,0,0,0,0.0,3558.0,600.0,30.0,"5517,544062"
5962,19,5142,715,15,600-630,17,1,0,1,0.0,1060.8,600.0,30.0,"5517,544062"
5963,19,5142,715,15,600-630,52,1,0,1,0.0,2197.615,600.0,30.0,"5517,544062"
5964,19,5142,715,15,600-630,59,1,0,1,0.0,1430.788,600.0,30.0,"5517,544062"
5965,19,95018,715,15,600-630,59,1,0,1,0.0,1127.48,600.0,30.0,"5517,544062"
5966,19,77614,715,15,600-630,59,1,0,1,0.0,1106.042,600.0,30.0,"5517,544062"
5967,19,44837,715,15,600-630,68,0,0,0,0.0,2372.0,600.0,30.0,"5517,544062"
5968,19,98118,715,15,600-630,17,1,0,1,0.0,3019.2,600.0,30.0,"5517,544062"
5969,19,98118,715,15,600-630,52,1,0,1,0.0,6302.385,600.0,30.0,"5517,544062"
5970,19,98118,715,15,600-630,59,1,0,1,0.0,2310.54,600.0,30.0,"5517,544062"
5971,19,22768,715,15,600-630,59,0,0,1,0.0,2440.0,600.0,30.0,"5517,544062"
5972,19,64722,715,15,600-630,81,0,0,1,0.0,1670.0,600.0,30.0,"5517,544062"
5973,19,14424,510,15,560-640,94,1,0,0,0.0,1270.0,560.0,80.0,"5517,544062"
5974,19,86767,510,15,560-640,94,1,0,0,0.0,7539.62,560.0,80.0,"5517,544062"
5975,19,32896,510,15,560-640,94,1,0,0,0.0,11380.38,560.0,80.0,"5517,544062"
5976,19,35819,510,15,560-640,52,0,0,1,0.0,261.34,560.0,80.0,"5517,544062"
5977,19,35819,510,15,560-640,52,1,0,1,0.0,1600.16,560.0,80.0,"5517,544062"
5978,19,86749,510,15,560-640,52,0,0,1,0.0,783.125,560.0,80.0,"5517,544062"
5979,19,86749,510,15,560-640,52,1,0,1,0.0,4795.0,560.0,80.0,"5517,544062"
5980,19,18958,510,15,560-640,17,0,0,1,0.0,510.0,560.0,80.0,"5517,544062"
5981,19,4926,510,15,560-640,32,1,0,1,0.0,4660.0,560.0,80.0,"5517,544062"
5982,19,70112,510,15,560-640,17,0,0,1,0.0,660.0,560.0,80.0,"5517,544062"
5983,19,67291,510,15,560-640,17,0,0,1,0.0,470.0,560.0,80.0,"5517,544062"
5984,19,16864,510,15,560-640,32,1,0,1,0.0,51230.156,560.0,80.0,"5517,544062"
5985,19,90230,510,15,560-640,17,0,0,1,0.0,21790.465,560.0,80.0,"5517,544062"
5986,19,48667,510,15,560-640,17,1,0,1,0.0,2499.284,560.0,80.0,"5517,544062"
5987,19,50864,510,15,560-640,17,0,0,1,0.0,3500.0,560.0,80.0,"5517,544062"
5988,19,76459,510,15,560-640,17,0,0,1,0.0,9183.03,560.0,80.0,"5517,544062"
5989,19,76459,510,15,560-640,52,0,0,1,0.0,5518.034,560.0,80.0,"5517,544062"
5990,19,76459,510,15,560-640,26,1,0,1,0.0,44520.0,560.0,80.0,"5517,544062"
5991,19,76459,510,15,560-640,52,1,0,1,0.0,38173.354,560.0,80.0,"5517,544062"
5992,19,88040,510,15,560-640,92,0,0,0,0.0,2490.0,560.0,80.0,"5517,544062"
5993,19,88040,510,15,560-640,17,0,0,1,0.0,9580.0,560.0,80.0,"5517,544062"
5994,19,10838,510,15,560-640,17,0,0,1,0.0,1779.535,560.0,80.0,"5517,544062"
5995,19,58478,510,15,560-640,17,1,0,1,0.0,2885.524,560.0,80.0,"5517,544062"
5996,19,22294,510,15,560-640,17,0,0,1,0.0,2020.0,560.0,80.0,"5517,544062"
5997,19,52441,510,15,560-640,17,1,0,1,0.0,1207.0,560.0,80.0,"5517,544062"
5998,19,41398,510,15,560-640,17,1,0,1,0.0,5086.298,560.0,80.0,"5517,544062"
5999,19,40204,510,15,560-640,17,1,0,1,0.0,1122.51,560.0,80.0,"5517,544062"
6000,19,14056,510,15,560-640,17,1,0,1,0.0,953.53,560.0,80.0,"5517,544062"
6001,19,55258,510,15,560-640,17,1,0,1,0.0,3898.61,560.0,80.0,"5517,544062"
6002,19,23006,510,15,560-640,17,1,0,1,0.0,1182.86,560.0,80.0,"5517,544062"
6003,19,64329,510,15,560-640,59,0,0,1,0.0,5102.823,560.0,80.0,"5517,544062"
6004,19,30946,510,15,560-640,17,1,0,1,0.0,4393.48,560.0,80.0,"5517,544062"
6005,19,45347,510,15,560-640,17,1,0,1,0.0,913.286,560.0,80.0,"5517,544062"
6006,19,34922,510,15,560-640,9,1,0,0,0.0,5300.0,560.0,80.0,"5517,544062"
6007,19,95678,144,15,600-640,17,0,0,1,0.0,73546.97,600.0,40.0,"5517,544062"
6008,19,95678,144,15,600-640,52,0,0,1,0.0,3741.966,600.0,40.0,"5517,544062"
6009,19,95678,144,15,600-640,59,0,0,1,0.0,80810.0,600.0,40.0,"5517,544062"
6010,19,95678,144,15,600-640,52,1,0,1,0.0,25886.646,600.0,40.0,"5517,544062"
6011,19,59544,144,15,600-640,59,1,0,1,0.0,15424.68,600.0,40.0,"5517,544062"
6012,19,85984,144,15,600-640,32,1,0,1,0.0,16009.844,600.0,40.0,"5517,544062"
6013,19,85984,144,15,600-640,59,1,0,1,0.0,18456.12,600.0,40.0,"5517,544062"
6014,19,28847,412,15,580-630,52,1,0,1,0.0,6628.482,580.0,50.0,"5517,544062"
6015,19,18372,412,15,580-630,32,1,0,1,0.0,8380.0,580.0,50.0,"5517,544062"
6016,19,33428,412,15,580-630,59,0,0,1,0.0,1142.288,580.0,50.0,"5517,544062"
6017,19,33428,412,15,580-630,59,1,0,1,0.0,20772.976,580.0,50.0,"5517,544062"
6018,19,18103,412,15,580-630,59,1,0,1,0.0,7300.0,580.0,50.0,"5517,544062"
6019,19,85414,412,15,580-630,59,0,0,1,0.0,1092.938,580.0,50.0,"5517,544062"
6020,19,85414,412,15,580-630,59,1,0,1,0.0,19875.526,580.0,50.0,"5517,544062"
6021,19,1190,412,15,580-630,59,0,0,1,0.0,890.274,580.0,50.0,"5517,544062"
6022,19,1190,412,15,580-630,59,1,0,1,0.0,16189.998,580.0,50.0,"5517,544062"
6023,19,70101,412,15,580-630,59,0,0,1,0.0,164.5,580.0,50.0,"5517,544062"
6024,19,70101,412,15,580-630,59,1,0,1,0.0,2991.5,580.0,50.0,"5517,544062"
6025,19,70039,412,15,580-630,59,1,0,1,0.0,43732.98,580.0,50.0,"5517,544062"
6026,19,48849,412,15,580-630,59,1,0,1,0.0,11546.22,580.0,50.0,"5517,544062"
6027,19,65920,412,15,580-630,81,0,0,1,0.0,1481.915,580.0,50.0,"5517,544062"
6028,19,55611,412,15,580-630,81,0,0,1,0.0,8048.085,580.0,50.0,"5517,544062"
6029,19,81554,412,15,580-630,32,1,0,1,0.0,2950.177,580.0,50.0,"5517,544062"
6030,19,5462,412,15,580-630,81,0,0,1,0.0,1500.98,580.0,50.0,"5517,544062"
6031,19,28477,412,15,580-630,32,1,0,1,0.0,4147.023,580.0,50.0,"5517,544062"
6032,19,52008,412,15,580-630,8,1,0,0,0.0,46123.212,580.0,50.0,"5517,544062"
6033,19,97942,412,15,580-630,68,0,0,0,0.0,1930.0,580.0,50.0,"5517,544062"
6034,19,97942,412,15,580-630,81,0,0,1,0.0,569.088,580.0,50.0,"5517,544062"
6035,19,92556,412,15,580-630,15,1,0,1,0.0,7740.0,580.0,50.0,"5517,544062"
6036,19,92556,412,15,580-630,32,1,0,1,0.0,9032.8,580.0,50.0,"5517,544062"
6037,19,25816,412,15,580-630,81,0,0,1,0.0,5226.52,580.0,50.0,"5517,544062"
6038,19,5377,449,3,550-700,40,1,0,1,0.0,3637.634,550.0,150.0,"5517,544062"
6039,19,95372,449,15,550-700,52,0,0,1,0.0,6000.0,550.0,150.0,"5517,544062"
6040,19,2584,449,15,550-700,52,0,0,1,0.0,2410.587,550.0,150.0,"5517,544062"
6041,19,30628,449,15,550-700,81,0,0,1,0.0,5670.912,550.0,150.0,"5517,544062"
6042,19,29743,449,15,550-700,52,1,0,1,0.0,2560.0,550.0,150.0,"5517,544062"
6043,19,80600,449,15,550-700,52,0,0,1,0.0,1150.0,550.0,150.0,"5517,544062"
6044,19,86248,449,15,550-700,17,0,0,1,0.0,3303.225,550.0,150.0,"5517,544062"
6045,19,78229,449,15,550-700,68,0,0,0,0.0,6700.0,550.0,150.0,"5517,544062"
6046,19,70721,449,15,550-700,15,0,0,1,0.0,2310.0,550.0,150.0,"5517,544062"
6047,19,70721,449,15,550-700,15,1,0,1,0.0,11250.0,550.0,150.0,"5517,544062"
6048,19,3016,449,15,550-700,17,0,0,1,0.0,3820.0,550.0,150.0,"5517,544062"
6049,19,27150,449,15,550-700,59,0,0,1,0.0,3390.0,550.0,150.0,"5517,544062"
6050,19,97695,449,15,550-700,52,0,0,1,0.0,2098.455,550.0,150.0,"5517,544062"
6051,19,71726,449,15,550-700,59,0,0,1,0.0,3390.0,550.0,150.0,"5517,544062"
6052,19,51766,449,15,550-700,52,0,0,1,0.0,2520.958,550.0,150.0,"5517,544062"
6053,19,20780,449,15,550-700,59,0,0,1,0.0,3017.5,550.0,150.0,"5517,544062"
6054,19,17321,449,15,550-700,9,0,0,0,0.0,2080.0,550.0,150.0,"5517,544062"
6055,19,17321,449,15,550-700,59,0,0,1,0.0,532.5,550.0,150.0,"5517,544062"
6056,19,779,449,15,550-700,81,0,0,1,0.0,5232.5,550.0,150.0,"5517,544062"
6057,19,26073,449,15,550-700,59,0,0,1,0.0,2770.0,550.0,150.0,"5517,544062"
6058,19,53891,449,3,550-700,32,1,0,1,0.0,7082.982,550.0,150.0,"5517,544062"
6059,19,87539,449,12,550-700,59,1,0,1,0.0,1782.0,550.0,150.0,"5517,544062"
6060,19,9006,449,12,550-700,59,1,0,1,0.0,4158.0,550.0,150.0,"5517,544062"
6061,19,75075,449,12,550-700,17,1,0,1,0.0,3920.0,550.0,150.0,"5517,544062"
6062,19,2309,449,3,550-700,52,1,0,1,0.0,2442.0,550.0,150.0,"5517,544062"
6063,19,3579,449,12,550-700,32,1,0,1,0.0,288.898,550.0,150.0,"5517,544062"
6064,19,89426,449,3,550-700,32,1,0,1,0.0,1643.73,550.0,150.0,"5517,544062"
6065,19,2913,449,3,550-700,52,1,0,1,0.0,13838.0,550.0,150.0,"5517,544062"
6066,19,49345,449,3,550-700,40,1,0,1,0.0,2132.368,550.0,150.0,"5517,544062"
6067,19,49345,449,3,550-700,59,1,0,1,0.0,380.94,550.0,150.0,"5517,544062"
6068,19,53259,254,3,640-690,59,0,0,1,0.0,870.0,640.0,50.0,"5517,544062"
6069,19,92853,254,3,640-690,17,0,0,1,0.0,292.8,640.0,50.0,"5517,544062"
6070,19,23974,254,12,640-690,59,0,0,1,0.0,2150.0,640.0,50.0,"5517,544062"
6071,19,17434,254,3,640-690,17,0,0,1,0.0,170.8,640.0,50.0,"5517,544062"
6072,19,59388,71,3,750,8,0,0,0,0.0,10630.0,750.0,0.0,"5517,544062"
6073,19,83458,292,3,500-700,10,1,0,1,0.0,9030.0,579.3305439330544,108.15899581589959,"5517,544062"
6074,19,83458,292,3,500-700,26,1,0,1,0.0,7304.63,579.3305439330544,108.15899581589959,"5517,544062"
6075,19,9086,292,12,455-470,26,1,0,1,0.0,5635.37,464.2919921875,19.87060546875,"5517,544062"
6076,19,9086,292,12,455-470,52,1,0,1,0.0,3970.0,464.2919921875,19.87060546875,"5517,544062"
6077,19,6472,337,12,480,59,0,0,1,0.0,860.0,480.0,0.0,"5517,544062"
6078,19,10547,337,12,480,15,1,0,1,0.0,2060.0,480.0,0.0,"5517,544062"
6079,19,20253,337,12,480,59,1,0,1,0.0,2253.044,480.0,0.0,"5517,544062"
6080,19,32437,337,12,480,59,1,0,1,0.0,3526.956,480.0,0.0,"5517,544062"
6081,19,49034,759,12,480,59,0,0,1,0.0,2502.01,480.0,0.0,"5517,544062"
6082,19,3032,759,12,480,59,0,0,1,0.0,424.08,480.0,0.0,"5517,544062"
6083,19,24951,759,12,480,17,0,0,1,0.0,3381.0,480.0,0.0,"5517,544062"
6084,19,26390,759,12,480,17,0,0,1,0.0,1449.0,480.0,0.0,"5517,544062"
6085,19,72315,759,12,480,59,0,0,1,0.0,173.91,480.0,0.0,"5517,544062"
6086,19,75402,759,12,480,59,0,0,1,0.0,2342.228,480.0,0.0,"5517,544062"
6087,19,77069,885,12,500-700,59,0,0,1,0.0,4097.772,500.0,200.0,"5517,544062"
6088,19,3931,885,12,500-700,17,0,0,1,0.0,3520.0,500.0,200.0,"5517,544062"
6089,19,21119,885,3,500-700,17,0,0,1,0.0,284.0,500.0,200.0,"5517,544062"
6090,19,21119,885,3,500-700,59,0,0,1,0.0,241.044,500.0,200.0,"5517,544062"
6091,19,55370,885,3,500-700,17,0,0,1,0.0,1136.0,500.0,200.0,"5517,544062"
6092,19,35888,885,3,500-700,59,0,0,1,0.0,1244.016,500.0,200.0,"5517,544062"
6093,19,27166,885,3,500-700,59,0,0,1,0.0,1.59,500.0,200.0,"5517,544062"
6094,19,5638,885,3,500-700,59,0,0,1,0.0,849.06,500.0,200.0,"5517,544062"
6095,19,1777,885,3,500-700,59,0,0,1,0.0,355.524,500.0,200.0,"5517,544062"
6096,19,30936,885,3,500-700,59,0,0,1,0.0,488.766,500.0,200.0,"5517,544062"
6097,19,17422,885,3,500-700,17,0,0,1,0.0,146.4,500.0,200.0,"5517,544062"
6098,19,47258,86,12,475-490,40,1,0,1,0.0,12330.126,475.0,15.0,"5517,544062"
6099,19,59598,86,12,475-490,32,0,0,1,0.0,640.0,475.0,15.0,"5517,544062"
6100,19,62301,86,12,475-490,17,0,0,1,0.0,1660.0,475.0,15.0,"5517,544062"
6101,19,29831,86,12,475-490,59,0,0,1,0.0,312.7,475.0,15.0,"5517,544062"
6102,19,71533,86,12,475-490,59,1,0,1,0.0,11770.0,475.0,15.0,"5517,544062"
6103,19,35284,86,12,475-490,59,0,0,1,0.0,2440.0,475.0,15.0,"5517,544062"
6104,19,18094,86,12,475-490,59,1,0,1,0.0,611.136,475.0,15.0,"5517,544062"
6105,19,75428,86,12,475-490,59,1,0,1,0.0,1832.832,475.0,15.0,"5517,544062"
6106,19,55260,86,12,475-490,59,0,0,1,0.0,578.88,475.0,15.0,"5517,544062"
6107,19,66349,86,12,475-490,59,0,0,1,0.0,108.432,475.0,15.0,"5517,544062"
6108,19,97845,86,12,475-490,59,0,0,1,0.0,277.3,475.0,15.0,"5517,544062"
6109,19,200,86,12,475-490,59,0,0,1,0.0,392.688,475.0,15.0,"5517,544062"
6110,19,9594,86,15,475-490,59,0,0,1,0.0,1133.6,475.0,15.0,"5517,544062"
6111,19,17034,86,12,475-490,59,0,0,1,0.0,7586.4,475.0,15.0,"5517,544062"
6112,19,74722,86,12,475-490,59,0,0,1,0.0,3850.0,475.0,15.0,"5517,544062"
6113,19,77616,86,12,475-490,17,0,0,1,0.0,1260.0,475.0,15.0,"5517,544062"
6114,19,16282,86,12,475-490,59,1,0,1,0.0,3316.032,475.0,15.0,"5517,544062"
6115,19,24392,86,12,475-490,40,1,0,1,0.0,5339.874,475.0,15.0,"5517,544062"
6116,19,23630,86,12,475-490,17,0,0,1,0.0,6937.14,475.0,15.0,"5517,544062"
6117,19,21215,86,12,475-490,17,0,0,1,0.0,1022.86,475.0,15.0,"5517,544062"
6118,19,35719,86,12,475-490,40,1,0,1,0.0,11590.0,475.0,15.0,"5517,544062"
6119,19,23812,86,12,475-490,59,1,0,1,0.0,2136.134,475.0,15.0,"5517,544062"
6120,19,22976,757,12,460-480,32,1,0,1,0.0,13890.0,460.0,20.0,"5517,544062"
6121,19,54397,757,12,460-480,87,0,0,0,0.0,406.8,460.0,20.0,"5517,544062"
6122,19,2874,757,12,460-480,87,0,0,0,0.0,488.16,460.0,20.0,"5517,544062"
6123,19,15443,757,12,460-480,87,0,0,0,0.0,1505.04,460.0,20.0,"5517,544062"
6124,19,91251,757,12,460-480,59,0,0,1,0.0,1060.0,460.0,20.0,"5517,544062"
6125,19,81717,757,12,460-480,17,0,0,1,0.0,1280.0,460.0,20.0,"5517,544062"
6126,19,8982,757,12,460-480,17,0,0,1,0.0,2460.0,460.0,20.0,"5517,544062"
6127,19,8982,757,12,460-480,17,1,0,1,0.0,2700.0,460.0,20.0,"5517,544062"
6128,19,54823,757,12,460-480,59,0,0,1,0.0,2470.0,460.0,20.0,"5517,544062"
6129,19,17068,757,12,460-480,68,0,0,0,0.0,2090.0,460.0,20.0,"5517,544062"
6130,19,20186,757,12,460-480,17,0,0,1,0.0,3883.6,460.0,20.0,"5517,544062"
6131,19,45533,757,12,460-480,17,0,0,1,0.0,1436.4,460.0,20.0,"5517,544062"
6132,19,75464,757,12,460-480,81,0,0,1,0.0,3110.0,460.0,20.0,"5517,544062"
6133,19,95961,757,12,460-480,17,0,0,1,0.0,1364.0,460.0,20.0,"5517,544062"
6134,19,12970,757,12,460-480,17,0,0,1,0.0,2046.0,460.0,20.0,"5517,544062"
6135,19,91543,757,12,460-480,32,0,0,1,0.0,1056.4,460.0,20.0,"5517,544062"
6136,19,5380,757,12,460-480,32,0,0,1,0.0,4503.6,460.0,20.0,"5517,544062"
6137,19,30409,757,12,460-480,15,1,0,1,0.0,2704.68,460.0,20.0,"5517,544062"
6138,19,75037,757,12,460-480,15,1,0,1,0.0,4125.32,460.0,20.0,"5517,544062"
6139,19,97661,462,19,500-550,68,0,0,0,0.0,14520.0,500.0,50.0,"5517,544062"
6140,19,4907,468,12,570-640,9,1,0,0,0.0,10720.0,570.0,70.0,"5517,544062"
6141,19,25015,468,7,570-640,32,0,0,1,0.0,703.766,570.0,70.0,"5517,544062"
6142,19,25015,468,7,570-640,32,1,0,1,0.0,12153.27,570.0,70.0,"5517,544062"
6143,19,57191,468,7,570-640,32,1,0,1,0.0,22500.0,570.0,70.0,"5517,544062"
6144,19,41027,468,7,570-640,32,0,0,1,0.0,486.234,570.0,70.0,"5517,544062"
6145,19,41027,468,7,570-640,32,1,0,1,0.0,8396.73,570.0,70.0,"5517,544062"
6146,19,35689,732,7,550-630,68,0,0,0,0.0,2588.841,550.0,80.0,"5517,544062"
6147,19,38557,732,7,550-630,59,0,0,1,0.0,1150.0,550.0,80.0,"5517,544062"
6148,19,98995,732,7,550-630,68,0,0,0,0.0,2543.477,550.0,80.0,"5517,544062"
6149,19,98995,732,7,550-630,17,0,0,1,0.0,810.0,550.0,80.0,"5517,544062"
6150,19,31622,732,7,550-630,59,1,0,1,0.0,3364.284,550.0,80.0,"5517,544062"
6151,19,71788,732,7,550-630,59,1,0,1,0.0,2118.347,550.0,80.0,"5517,544062"
6152,19,86229,732,7,550-630,59,1,0,1,0.0,851.235,550.0,80.0,"5517,544062"
6153,19,47874,732,7,550-630,17,0,0,1,0.0,2590.0,550.0,80.0,"5517,544062"
6154,19,47874,732,7,550-630,59,0,0,1,0.0,1250.0,550.0,80.0,"5517,544062"
6155,19,31890,732,7,550-630,68,0,0,0,0.0,5177.682,550.0,80.0,"5517,544062"
6156,19,42448,732,7,550-630,9,1,0,0,0.0,3440.0,550.0,80.0,"5517,544062"
6157,19,85407,732,7,550-630,59,0,0,1,0.0,2787.505,550.0,80.0,"5517,544062"
6158,19,85407,732,7,550-630,59,1,0,1,0.0,2367.47,550.0,80.0,"5517,544062"
6159,19,51311,732,7,550-630,59,0,0,1,0.0,862.495,550.0,80.0,"5517,544062"
6160,19,51311,732,7,550-630,59,1,0,1,0.0,732.53,550.0,80.0,"5517,544062"
6161,19,99108,732,7,550-630,52,1,0,1,0.0,3300.0,550.0,80.0,"5517,544062"
6162,19,52845,732,15,550-630,59,0,0,1,0.0,1680.0,550.0,80.0,"5517,544062"
6163,19,18642,732,7,550-630,59,0,0,1,0.0,1340.0,550.0,80.0,"5517,544062"
6164,19,26443,585,15,570-580,17,0,0,1,0.0,2010.0,570.0,10.0,"5517,544062"
6165,19,82727,585,7,570-580,17,0,0,1,0.0,3490.0,570.0,10.0,"5517,544062"
6166,19,3184,585,15,570-580,59,0,0,1,0.0,3332.0,570.0,10.0,"5517,544062"
6167,19,94553,585,15,570-580,32,1,0,1,0.0,19960.0,570.0,10.0,"5517,544062"
6168,19,94553,585,15,570-580,59,1,0,1,0.0,26340.0,570.0,10.0,"5517,544062"
6169,19,73443,585,7,570-580,17,1,0,1,0.0,4280.0,570.0,10.0,"5517,544062"
6170,19,56227,585,15,570-580,17,1,0,1,0.0,6200.0,570.0,10.0,"5517,544062"
6171,19,49541,585,7,570-580,68,0,0,0,0.0,12610.0,570.0,10.0,"5517,544062"
6172,19,49541,585,7,570-580,87,1,0,0,0.0,19040.0,570.0,10.0,"5517,544062"
6173,19,40129,585,15,570-580,17,0,0,1,0.0,880.0,570.0,10.0,"5517,544062"
6174,19,69608,585,15,570-580,92,0,0,0,0.0,2950.0,570.0,10.0,"5517,544062"
6175,19,95396,585,15,570-580,68,0,0,0,0.0,3280.0,570.0,10.0,"5517,544062"
6176,19,18082,585,15,570-580,32,1,0,1,0.0,17440.0,570.0,10.0,"5517,544062"
6177,19,86901,585,15,570-580,52,0,0,1,0.0,745.535,570.0,10.0,"5517,544062"
6178,19,86901,585,15,570-580,52,1,0,1,0.0,4564.84,570.0,10.0,"5517,544062"
6179,19,917,585,15,570-580,59,0,0,1,0.0,3468.0,570.0,10.0,"5517,544062"
6180,19,9209,501,12,460-500,59,1,0,1,0.0,3350.27,460.0,40.0,"5517,544062"
6181,19,52835,501,12,460-500,59,1,0,1,0.0,3670.8,460.0,40.0,"5517,544062"
6182,19,8986,501,12,460-500,59,1,0,1,0.0,1973.72,460.0,40.0,"5517,544062"
6183,19,15328,501,12,460-500,59,1,0,1,0.0,1907.22,460.0,40.0,"5517,544062"
6184,19,18408,501,12,460-500,59,1,0,1,0.0,2397.99,460.0,40.0,"5517,544062"
6185,19,26730,501,12,460-500,17,0,0,1,0.0,672.0,460.0,40.0,"5517,544062"
6186,19,9613,299,12,440-450,55,1,0,1,0.0,6100.0,440.0,10.0,"5517,544062"
6187,19,91179,299,12,440-450,9,1,0,0,0.0,9376.29,440.0,10.0,"5517,544062"
6188,19,91179,299,12,440-450,17,1,0,1,0.0,7599.189,440.0,10.0,"5517,544062"
6189,19,98646,299,12,440-450,9,1,0,0,0.0,12080.0,440.0,10.0,"5517,544062"
6190,19,59892,299,12,440-450,9,1,0,0,0.0,11413.71,440.0,10.0,"5517,544062"
