CAMPAÑA,ID_FINCA,ID_ZONA,ID_ESTACION,ALTITUD,VARIEDAD,MODO,TIPO,COLOR,SUPERFICIE,PRODUCCION,ALTITUD_MIN,ALTITUD_DIF
18,100,22,8,610,12,1,1,1,0.0,4960.0,610,0
18,927,22,8,610,12,1,1,1,0.0,16190.0,610,0
18,104,23,8,620-630,10,1,1,2,0.0,10354.59,620,10
18,105,23,8,620-630,10,1,1,2,0.0,11817.86,620,10
18,1098,23,8,620-630,21,1,1,2,0.0,6851.375,620,10
18,1099,23,8,620-630,21,1,1,2,0.0,7898.625,620,10
18,110,23,8,620-630,12,1,1,1,0.0,33150.0,620,10
18,1058,23,8,620-630,10,1,1,2,0.0,167.55,620,10
18,113,24,8,580-600,2,1,1,1,0.0,11915.0,580,20
18,114,24,8,580-600,2,1,1,1,0.0,5957.5,580,20
18,116,24,8,580-600,4,2,1,1,0.0,3950.0,580,20
18,117,24,8,580-600,8,1,1,1,0.0,5200.0,580,20
18,118,24,8,580-600,5,1,1,1,0.0,9140.0,580,20
18,1100,109,10,655,5,2,1,1,0.0,1436.6,655,0
18,1101,109,10,655,5,2,1,1,0.0,1688.5,655,0
18,930,109,10,655,5,2,1,1,0.0,2374.9,655,0
18,1059,113,8,660,10,1,1,2,0.0,68.15,660,0
18,123,25,8,600-620,4,1,1,1,0.0,15900.0,600,20
18,124,25,9,600-620,3,1,1,1,0.0,21365.025,600,20
18,1102,25,8,600-620,10,1,1,2,0.0,11620.0,600,20
18,125,25,8,600-620,2,1,1,1,0.0,65770.0,600,20
18,125,25,8,600-620,4,1,1,1,0.0,17290.0,600,20
18,125,25,8,600-620,5,1,1,1,0.0,6630.0,600,20
18,126,25,8,600-620,4,2,1,1,0.0,7200.0,600,20
18,127,25,8,600-620,1,1,1,1,0.0,20420.0,600,20
18,128,25,9,600-620,2,1,1,1,0.0,36972.45,600,20
18,129,25,9,600-620,2,1,1,1,0.0,54317.55,600,20
18,129,25,9,600-620,8,1,1,1,0.0,21512.24,600,20
18,129,25,9,600-620,5,1,1,1,0.0,17920.356,600,20
18,129,25,9,600-620,3,1,1,1,0.0,39244.975,600,20
18,130,25,9,600-620,1,1,1,1,0.0,12110.0,600,20
18,130,25,9,600-620,8,1,1,1,0.0,27827.76,600,20
18,130,25,9,600-620,5,1,1,1,0.0,23619.644,600,20
18,1061,114,11,660,10,1,1,2,0.0,6188.325,660,0
18,1062,114,11,660,10,1,1,2,0.0,6821.1,660,0
18,1063,114,11,660,10,1,1,2,0.0,8440.575,660,0
18,132,26,11,650-680,2,1,1,1,0.0,4115.7,650,30
18,133,26,11,650-680,5,1,1,1,0.0,20820.0,650,30
18,134,26,11,650-680,5,2,1,1,0.0,5650.0,650,30
18,1020,26,11,650-680,2,1,1,1,0.0,3954.3,650,30
18,135,27,11,680-720,8,2,1,1,0.0,441.0,680,40
18,135,27,11,680-720,8,1,1,1,0.0,12339.0,680,40
18,137,28,12,680-720,13,2,1,2,0.0,1020.0,680,40
18,137,28,12,680-720,13,1,1,2,0.0,14010.0,680,40
18,139,28,12,680-720,9,2,1,2,0.0,8801.408,680,40
18,140,28,12,680-720,6,1,1,1,0.0,10250.0,680,40
18,141,28,12,680-720,5,1,1,1,0.0,17320.0,680,40
18,143,28,12,680-720,2,1,1,1,0.0,12060.0,680,40
18,143,28,12,680-720,8,1,1,1,0.0,11770.0,680,40
18,144,28,12,680-720,8,1,1,1,0.0,13730.0,680,40
18,145,28,12,680-720,5,2,1,1,0.0,26380.0,680,40
18,1021,28,12,680-720,16,1,1,2,0.0,3190.0,680,40
18,146,29,9,625-670,9,2,1,2,0.0,12930.0,625,45
18,146,29,9,625-670,5,2,1,1,0.0,26560.0,625,45
18,147,29,9,625-670,9,2,1,2,0.0,5784.9,625,45
18,147,29,9,625-670,21,1,1,2,0.0,8880.0,625,45
18,148,29,9,625-670,5,1,1,1,0.0,1980.0,625,45
18,149,29,9,625-670,3,2,1,1,0.0,4120.0,625,45
18,931,29,9,625-670,5,2,1,1,0.0,3408.696,625,45
18,150,29,9,625-670,9,2,1,2,0.0,4908.4,625,45
18,150,29,9,625-670,5,2,1,1,0.0,5640.0,625,45
18,152,29,9,625-670,9,2,1,2,0.0,6836.7,625,45
18,153,29,9,625-670,5,2,1,1,0.0,449.4,625,45
18,154,29,9,625-670,14,1,1,2,0.0,33908.834,625,45
18,154,29,9,625-670,7,1,1,2,0.0,51210.0,625,45
18,154,29,9,625-670,16,1,1,2,0.0,8184.876,625,45
18,155,29,9,625-670,10,1,1,2,0.0,39980.0,625,45
18,155,29,9,625-670,14,1,1,2,0.0,5621.166,625,45
18,155,29,9,625-670,15,1,1,2,0.0,20174.436,625,45
18,155,29,9,625-670,16,1,1,2,0.0,12845.124,625,45
18,1064,29,9,625-670,5,1,1,1,0.0,3760.0,625,45
18,1064,29,9,625-670,17,1,1,1,0.0,4650.0,625,45
18,1064,29,9,625-670,13,1,1,2,0.0,704.217,625,45
18,1065,29,9,625-670,13,1,1,2,0.0,2095.445,625,45
18,1066,29,9,625-670,13,1,1,2,0.0,9490.338,625,45
18,156,30,9,600-620,2,1,1,1,0.0,32360.0,600,20
18,157,30,9,600-620,5,2,1,1,0.0,918.4,600,20
18,158,30,9,600-620,4,2,1,1,0.0,1114.0,600,20
18,159,30,9,600-620,2,1,1,1,0.0,34489.8,600,20
18,161,30,9,600-620,5,1,1,1,0.0,13550.0,600,20
18,162,30,9,600-620,6,1,1,1,0.0,14520.0,600,20
18,163,30,9,600-620,19,1,1,1,0.0,9200.0,600,20
18,163,30,9,600-620,4,1,1,1,0.0,27040.0,600,20
18,164,30,9,600-620,4,2,1,1,0.0,10026.0,600,20
18,165,30,9,600-620,5,2,1,1,0.0,2361.6,600,20
18,166,31,9,600-670,3,2,1,1,0.0,22310.0,600,70
18,932,31,9,600-670,5,2,1,1,0.0,7229.9,600,70
18,167,31,12,600-670,20,1,2,1,0.0,7551.25,600,70
18,933,31,9,600-670,22,1,1,1,0.0,3739.045,600,70
18,934,31,9,600-670,5,2,1,1,0.0,2822.964,600,70
18,168,31,12,600-670,20,1,2,1,0.0,61002.018,600,70
18,168,31,12,600-670,8,1,2,1,0.0,11276.163,600,70
18,169,31,12,600-670,8,1,1,1,0.0,27999.0,600,70
18,170,31,12,600-670,2,1,1,1,0.0,14489.912,600,70
18,171,31,9,600-670,5,2,1,1,0.0,1242.0,600,70
18,172,31,12,600-670,5,2,1,1,0.0,5550.0,600,70
18,173,31,12,600-670,8,1,1,1,0.0,3111.0,600,70
18,174,31,12,600-670,2,1,1,1,0.0,2836.074,600,70
18,175,31,12,600-670,20,1,2,1,0.0,14353.416,600,70
18,175,31,12,600-670,8,1,2,1,0.0,8148.934,600,70
18,175,31,12,600-670,5,1,2,1,0.0,3790.0,600,70
18,176,31,12,600-670,3,2,2,1,0.0,3439.0,600,70
18,176,31,12,600-670,20,1,2,1,0.0,14582.974,600,70
18,176,31,12,600-670,8,1,2,1,0.0,14164.903,600,70
18,935,31,9,600-670,3,1,1,1,0.0,7453.956,600,70
18,1067,31,9,600-670,1,1,1,1,0.0,2720.0,600,70
18,177,31,9,600-670,5,2,1,1,0.0,1230.6,600,70
18,1022,31,9,600-670,3,1,1,1,0.0,2916.044,600,70
18,178,31,9,600-670,5,2,1,1,0.0,7038.0,600,70
18,182,31,9,600-670,3,1,1,1,0.0,16936.4,600,70
18,183,31,9,600-670,3,2,1,1,0.0,13871.0,600,70
18,183,31,9,600-670,22,1,1,1,0.0,7890.955,600,70
18,184,31,9,600-670,5,2,1,1,0.0,44160.0,600,70
18,185,31,9,600-670,5,2,1,1,0.0,16895.988,600,70
18,185,31,9,600-670,2,1,1,1,0.0,8979.15,600,70
18,185,31,9,600-670,5,1,1,1,0.0,17084.952,600,70
18,186,31,9,600-670,7,2,1,2,0.0,17390.0,600,70
18,186,31,9,600-670,4,2,1,1,0.0,4160.0,600,70
18,936,31,12,600-670,5,2,1,1,0.0,443.336,600,70
18,188,31,9,600-670,20,1,2,1,0.0,19790.316,600,70
18,937,31,9,600-670,20,1,2,1,0.0,3540.026,600,70
18,189,31,9,600-670,12,1,1,1,0.0,19260.0,600,70
18,189,31,9,600-670,2,1,1,1,0.0,29640.85,600,70
18,189,31,9,600-670,8,1,1,1,0.0,17610.0,600,70
18,189,31,9,600-670,3,1,1,1,0.0,15633.6,600,70
18,190,31,9,600-670,5,2,1,1,0.0,4970.781,600,70
18,190,31,9,600-670,5,1,1,1,0.0,5026.374,600,70
18,190,31,9,600-670,17,1,1,1,0.0,6800.0,600,70
18,192,31,9,600-670,5,2,1,1,0.0,4063.231,600,70
18,192,31,9,600-670,5,1,1,1,0.0,4108.674,600,70
18,194,32,9,605-615,4,2,1,1,0.0,16050.0,605,10
18,196,32,9,605-615,5,2,1,1,0.0,5770.0,605,10
18,197,32,9,605-615,4,2,1,1,0.0,3520.0,605,10
18,1103,32,9,605-615,3,1,1,1,0.0,4510.0,605,10
18,198,32,9,605-615,3,2,1,1,0.0,7670.0,605,10
18,199,32,9,605-615,4,2,1,1,0.0,5526.61,605,10
18,200,32,9,605-615,5,2,1,1,0.0,15220.0,605,10
18,201,32,9,605-615,5,2,1,1,0.0,775.104,605,10
18,202,33,9,600-610,5,2,1,1,0.0,6110.0,600,10
18,203,33,9,600-610,4,2,1,1,0.0,3512.074,600,10
18,204,33,9,600-610,4,2,1,1,0.0,1997.926,600,10
18,204,33,9,600-610,5,2,1,1,0.0,9500.0,600,10
18,1104,33,9,600-610,1,2,1,1,0.0,143.99,600,10
18,207,33,9,600-610,7,2,1,2,0.0,13760.0,600,10
18,207,33,9,600-610,4,2,1,1,0.0,9551.1,600,10
18,938,33,9,600-610,4,2,1,1,0.0,6568.9,600,10
18,208,33,9,600-610,4,2,1,1,0.0,949.5,600,10
18,1068,33,9,600-610,12,2,1,1,0.0,3200.0,600,10
18,209,33,9,600-610,4,2,1,1,0.0,1195.6,600,10
18,210,33,9,600-610,4,2,1,1,0.0,1244.4,600,10
18,211,33,9,600-610,4,1,1,1,0.0,3092.0,600,10
18,212,33,9,600-610,4,2,1,1,0.0,5538.63,600,10
18,213,33,9,600-610,4,2,1,1,0.0,30700.5,600,10
18,213,33,9,600-610,5,2,1,1,0.0,5560.0,600,10
18,214,33,9,600-610,4,2,1,1,0.0,4931.37,600,10
18,939,33,9,600-610,2,1,1,1,0.0,13610.0,600,10
18,215,33,9,600-610,2,2,1,1,0.0,8340.0,600,10
18,215,33,9,600-610,1,2,1,1,0.0,1066.01,600,10
18,215,33,9,600-610,8,2,1,1,0.0,2830.0,600,10
18,215,33,9,600-610,2,1,1,1,0.0,44410.0,600,10
18,215,33,9,600-610,4,1,1,1,0.0,51390.0,600,10
18,215,33,9,600-610,8,1,1,1,0.0,38370.0,600,10
18,216,33,9,600-610,4,1,1,1,0.0,4638.0,600,10
18,217,33,9,600-610,4,2,1,1,0.0,12980.0,600,10
18,218,33,9,600-610,4,2,1,1,0.0,2853.39,600,10
18,219,34,12,610,2,1,1,1,0.0,11164.427,610,0
18,220,34,12,610,4,2,1,1,0.0,12631.0,610,0
18,220,34,12,610,4,1,1,1,0.0,10463.5,610,0
18,220,34,12,610,5,1,1,1,0.0,8830.0,610,0
18,221,34,12,610,4,2,1,1,0.0,2229.0,610,0
18,221,34,12,610,4,1,1,1,0.0,1846.5,610,0
18,222,34,12,610,2,1,1,1,0.0,13339.587,610,0
18,223,35,12,610,4,2,1,1,0.0,9640.0,610,0
18,224,35,12,610,4,2,1,1,0.0,3469.445,610,0
18,224,35,12,610,4,1,1,1,0.0,2056.285,610,0
18,225,35,12,610,4,2,1,1,0.0,12168.345,610,0
18,225,35,12,610,4,1,1,1,0.0,7211.985,610,0
18,226,35,12,610,5,1,1,1,0.0,42354.9,610,0
18,1105,35,12,610,12,1,1,1,0.0,304.848,610,0
18,227,35,12,610,4,2,1,1,0.0,3406.288,610,0
18,228,35,12,610,5,2,2,1,0.0,9240.0,610,0
18,1106,35,12,610,20,1,2,1,0.0,22140.0,610,0
18,229,35,12,610,7,2,1,2,0.0,4540.0,610,0
18,229,35,12,610,9,2,1,2,0.0,6860.0,610,0
18,229,35,12,610,4,2,1,1,0.0,627.0,610,0
18,230,35,12,610,4,2,1,1,0.0,30490.0,610,0
18,230,35,12,610,5,2,1,1,0.0,18550.0,610,0
18,230,35,12,610,4,1,1,1,0.0,16230.0,610,0
18,1069,35,12,610,5,2,1,1,0.0,6225.744,610,0
18,236,35,12,610,4,2,1,1,0.0,3473.712,610,0
18,1107,35,12,610,12,1,1,1,0.0,3277.408,610,0
18,1070,35,12,610,10,2,1,2,0.0,1580.0,610,0
18,1070,35,12,610,13,1,1,2,0.0,11040.0,610,0
18,1070,35,12,610,21,1,1,2,0.0,12620.0,610,0
18,941,35,12,610,4,1,1,1,0.0,3700.0,610,0
18,238,35,12,610,5,2,1,1,0.0,17294.256,610,0
18,239,35,12,610,5,1,1,1,0.0,8675.1,610,0
18,1108,35,12,610,12,1,1,1,0.0,2257.744,610,0
18,241,35,12,610,8,1,1,1,0.0,1290.0,610,0
18,242,35,12,610,2,1,1,1,0.0,5800.0,610,0
18,1024,36,12,600-620,4,2,1,1,0.0,3219.624,600,20
18,243,36,12,600-620,4,1,1,1,0.0,3754.0,600,20
18,942,36,12,600-620,5,1,1,1,0.0,8695.0,600,20
18,244,36,12,600-620,4,2,1,1,0.0,4592.21,600,20
18,244,36,12,600-620,4,1,1,1,0.0,2721.73,600,20
18,943,36,12,600-620,5,1,1,1,0.0,8695.0,600,20
18,245,36,12,600-620,4,1,1,1,0.0,7508.0,600,20
18,246,36,12,600-620,4,1,1,1,0.0,26278.0,600,20
18,944,36,12,600-620,4,1,1,1,0.0,8519.0,600,20
18,247,36,12,600-620,4,2,1,1,0.0,7056.0,600,20
18,248,36,12,600-620,4,2,1,1,0.0,36530.0,600,20
18,945,36,12,600-620,4,2,1,1,0.0,1631.0,600,20
18,945,36,12,600-620,4,1,1,1,0.0,3651.0,600,20
18,1026,36,12,600-620,4,2,1,1,0.0,2483.976,600,20
18,250,36,12,600-620,4,2,1,1,0.0,22773.744,600,20
18,251,36,12,600-620,4,2,1,1,0.0,8783.424,600,20
18,252,37,12,670,4,2,1,1,0.0,10640.0,670,0
18,252,37,12,670,5,2,1,1,0.0,5910.0,670,0
18,253,37,12,670,9,2,1,2,0.0,5487.408,670,0
18,255,37,12,670,5,2,1,1,0.0,7590.0,670,0
18,256,37,12,670,9,2,1,2,0.0,18650.86,670,0
18,256,37,12,670,4,2,1,1,0.0,5162.832,670,0
18,257,37,12,670,9,2,1,2,0.0,4621.732,670,0
18,260,38,12,620-640,4,2,1,1,0.0,5936.4,620,20
18,1109,38,12,620-640,10,1,1,2,0.0,1290.0,620,20
18,946,38,11,620-640,4,2,1,1,0.0,4133.068,620,20
18,947,38,11,620-640,4,2,1,1,0.0,4306.932,620,20
18,948,39,11,620-640,12,2,1,1,0.0,247.276,620,20
18,948,39,11,620-640,12,1,1,1,0.0,2281.013,620,20
18,262,39,11,620-640,4,2,1,1,0.0,4780.0,620,20
18,949,39,11,620-640,4,2,1,1,0.0,4410.0,620,20
18,263,39,11,620-640,8,2,1,1,0.0,3369.6,620,20
18,950,39,11,620-640,6,2,1,1,0.0,3961.8,620,20
18,264,39,11,620-640,12,2,1,1,0.0,1361.708,620,20
18,264,39,11,620-640,8,2,1,1,0.0,2870.4,620,20
18,264,39,11,620-640,12,1,1,1,0.0,12560.232,620,20
18,265,39,11,620-640,7,2,1,2,0.0,7620.0,620,20
18,267,39,11,620-640,12,2,1,1,0.0,1071.016,620,20
18,267,39,11,620-640,12,1,1,1,0.0,9878.755,620,20
18,269,39,11,620-640,6,2,1,1,0.0,4558.2,620,20
18,951,39,11,620-640,2,1,1,1,0.0,17763.0,620,20
18,270,40,11,650,4,1,1,1,0.0,13140.0,650,0
18,952,40,11,650,5,1,1,1,0.0,19110.0,650,0
18,275,42,9,620,5,2,1,1,0.0,10360.0,620,0
18,1110,42,12,620,23,1,2,2,0.0,2150.0,620,0
18,276,42,9,620,4,2,1,1,0.0,12680.0,620,0
18,277,43,11,660-680,2,1,1,1,0.0,24460.0,660,20
18,277,43,11,660-680,5,1,1,1,0.0,24060.0,660,20
18,278,43,11,660-680,8,2,1,1,0.0,49.0,660,20
18,278,43,11,660-680,12,1,1,1,0.0,5560.0,660,20
18,278,43,11,660-680,8,1,1,1,0.0,1371.0,660,20
18,279,43,11,660-680,12,1,1,1,0.0,31390.0,660,20
18,279,43,11,660-680,2,1,1,1,0.0,21310.0,660,20
18,953,43,11,660-680,2,1,1,1,0.0,41447.0,660,20
18,1027,43,11,660-680,2,1,1,1,0.0,12536.91,660,20
18,280,43,11,660-680,5,2,1,1,0.0,17930.0,660,20
18,282,43,11,660-680,12,1,1,1,0.0,10710.0,660,20
18,283,43,11,660-680,2,1,1,1,0.0,27260.0,660,20
18,283,43,11,660-680,5,1,1,1,0.0,10310.0,660,20
18,284,43,11,660-680,5,2,1,1,0.0,7480.0,660,20
18,285,44,11,630-640,7,1,1,2,0.0,24320.0,630,10
18,285,44,11,630-640,22,1,1,1,0.0,167.206,630,10
18,1111,44,11,630-640,22,1,1,1,0.0,6289.4,630,10
18,1112,44,11,630-640,22,1,1,1,0.0,1213.394,630,10
18,286,44,11,630-640,4,1,1,1,0.0,12330.0,630,10
18,287,44,11,630-640,22,1,1,1,0.0,11980.0,630,10
18,288,44,11,630-640,16,1,1,2,0.0,4260.0,630,10
18,954,45,11,650-660,2,1,1,1,0.0,16926.0,650,10
18,289,45,11,650-660,2,1,1,1,0.0,31434.0,650,10
18,290,45,11,650-660,7,1,1,2,0.0,10840.0,650,10
18,291,45,11,650-660,7,2,1,2,0.0,4940.0,650,10
18,955,45,11,650-660,7,2,1,2,0.0,3200.0,650,10
18,292,45,11,650-660,5,2,1,1,0.0,7408.0,650,10
18,293,45,11,650-660,5,2,1,1,0.0,5556.0,650,10
18,294,45,11,650-660,5,2,1,1,0.0,5556.0,650,10
18,295,45,11,650-660,5,2,1,1,0.0,22700.0,650,10
18,296,46,12,630-640,2,1,1,1,0.0,8310.0,630,10
18,297,46,12,630-640,4,1,1,1,0.0,6271.3,630,10
18,298,46,12,630-640,7,1,1,2,0.0,1410.0,630,10
18,298,46,12,630-640,5,1,1,1,0.0,31702.0,630,10
18,299,46,12,630-640,5,1,1,1,0.0,25938.0,630,10
18,300,46,12,630-640,4,1,1,1,0.0,5462.1,630,10
18,301,46,12,630-640,4,2,1,1,0.0,8490.0,630,10
18,302,46,12,630-640,5,2,1,1,0.0,5260.0,630,10
18,303,46,12,630-640,7,2,1,2,0.0,4820.0,630,10
18,304,46,12,630-640,2,1,1,1,0.0,9050.0,630,10
18,304,46,12,630-640,6,1,1,1,0.0,6330.0,630,10
18,304,46,12,630-640,1,1,1,1,0.0,36590.0,630,10
18,304,46,12,630-640,8,1,1,1,0.0,2278.4,630,10
18,305,46,12,630-640,9,2,1,2,0.0,7100.0,630,10
18,305,46,12,630-640,13,2,1,2,0.0,11050.0,630,10
18,305,46,12,630-640,8,1,1,1,0.0,4841.6,630,10
18,306,46,12,630-640,5,2,1,1,0.0,8170.0,630,10
18,307,46,12,630-640,4,1,1,1,0.0,8496.6,630,10
18,1113,46,12,630-640,1,1,1,1,0.0,2500.0,630,10
18,308,47,12,630-670,4,2,1,1,0.0,9622.8,630,40
18,309,47,12,630-670,4,2,1,1,0.0,1021.0,630,40
18,310,47,12,630-670,4,2,1,1,0.0,9189.0,630,40
18,1028,47,12,630-670,7,2,1,2,0.0,6190.0,630,40
18,311,47,12,630-670,5,2,1,1,0.0,22180.0,630,40
18,311,47,12,630-670,12,1,1,1,0.0,10040.0,630,40
18,311,47,12,630-670,1,1,1,1,0.0,5540.0,630,40
18,311,47,12,630-670,8,1,1,1,0.0,12000.0,630,40
18,312,47,12,630-670,5,2,1,1,0.0,2580.204,630,40
18,313,47,12,630-670,7,2,1,2,0.0,15270.0,630,40
18,313,47,12,630-670,18,2,1,2,0.0,2869.44,630,40
18,313,47,12,630-670,5,2,1,1,0.0,2540.0,630,40
18,1030,47,12,630-670,9,2,1,2,0.0,21278.592,630,40
18,956,47,12,630-670,3,1,1,1,0.0,8940.0,630,40
18,957,47,12,630-670,4,2,1,1,0.0,16474.59,630,40
18,957,47,12,630-670,3,2,1,1,0.0,13570.0,630,40
18,957,47,12,630-670,1,1,1,1,0.0,1000.0,630,40
18,315,47,12,630-670,9,2,1,2,0.0,14080.0,630,40
18,315,47,12,630-670,18,2,1,2,0.0,8890.56,630,40
18,315,47,12,630-670,4,2,1,1,0.0,7260.0,630,40
18,316,47,12,630-670,5,2,1,1,0.0,2950.0,630,40
18,317,47,12,630-670,10,1,1,2,0.0,4560.0,630,40
18,318,47,12,630-670,5,2,1,1,0.0,7930.0,630,40
18,958,47,12,630-670,4,2,1,1,0.0,3602.61,630,40
18,319,47,12,630-670,8,2,1,1,0.0,2260.0,630,40
18,319,47,12,630-670,5,2,1,1,0.0,3500.0,630,40
18,319,47,12,630-670,3,2,1,1,0.0,2580.0,630,40
18,320,47,12,630-670,5,2,1,1,0.0,1049.796,630,40
18,321,48,12,700,5,2,1,1,0.0,3540.0,700,0
18,323,48,13,700,5,2,1,1,0.0,3290.0,700,0
18,324,49,11,635,5,2,1,1,0.0,20640.0,635,0
18,324,49,11,635,2,1,1,1,0.0,6520.0,635,0
18,324,49,11,635,10,1,1,2,0.0,20810.0,635,0
18,325,49,11,635,2,1,1,1,0.0,30600.0,635,0
18,325,49,11,635,5,1,1,1,0.0,14670.0,635,0
18,326,49,11,635,2,1,1,1,0.0,4684.624,635,0
18,327,49,11,635,2,1,1,1,0.0,1874.736,635,0
18,328,49,11,635,5,1,1,1,0.0,26628.0,635,0
18,329,49,11,635,2,1,1,1,0.0,6408.672,635,0
18,330,49,11,635,2,1,1,1,0.0,16034.976,635,0
18,330,49,11,635,5,1,1,1,0.0,39942.0,635,0
18,331,49,11,635,7,2,1,2,0.0,1330.0,635,0
18,331,49,11,635,4,2,1,1,0.0,3520.0,635,0
18,331,49,11,635,12,1,1,1,0.0,15640.0,635,0
18,1032,49,11,635,2,1,1,1,0.0,15316.992,635,0
18,1071,49,11,635,2,1,1,1,0.0,19323.09,635,0
18,333,50,11,645-660,5,1,1,1,0.0,24508.332,645,15
18,334,50,11,645-660,6,1,1,1,0.0,27343.167,645,15
18,334,50,11,645-660,5,1,1,1,0.0,84031.668,645,15
18,334,50,11,645-660,17,1,1,1,0.0,43800.0,645,15
18,335,50,11,645-660,6,1,1,1,0.0,8686.833,645,15
18,336,51,11,610-635,4,1,1,1,0.0,19521.06,610,25
18,337,51,11,610-635,4,1,1,1,0.0,25718.94,610,25
18,338,51,11,610-635,5,1,1,1,0.0,18136.6,610,25
18,1072,51,11,610-635,5,1,1,1,0.0,342.2,610,25
18,339,51,11,610-635,5,1,1,1,0.0,33045.24,610,25
18,341,51,11,610-635,5,1,1,1,0.0,15741.2,610,25
18,342,51,11,610-635,10,1,1,2,0.0,27191.85,610,25
18,342,51,11,610-635,5,1,1,1,0.0,53234.76,610,25
18,343,52,8,590-600,5,1,1,1,0.0,12810.0,590,10
18,344,52,8,590-600,9,2,1,2,0.0,11010.0,590,10
18,344,52,8,590-600,4,2,1,1,0.0,5450.0,590,10
18,344,52,8,590-600,5,2,1,1,0.0,5290.0,590,10
18,345,52,13,590-600,5,2,1,1,0.0,6950.0,590,10
18,348,53,8,630-640,5,2,1,1,0.0,3060.0,630,10
18,348,53,8,630-640,3,2,1,1,0.0,1020.41,630,10
18,350,53,8,630-640,2,1,1,1,0.0,7040.0,630,10
18,351,53,8,630-640,4,2,1,1,0.0,8420.0,630,10
18,354,53,8,630-640,2,1,1,1,0.0,45050.0,630,10
18,354,53,8,630-640,4,1,1,1,0.0,7650.0,630,10
18,354,53,8,630-640,5,1,1,1,0.0,12840.0,630,10
18,1073,53,8,630-640,10,1,1,2,0.0,4478.112,630,10
18,355,53,8,630-640,4,2,1,1,0.0,4060.0,630,10
18,1114,53,8,630-640,12,1,1,1,0.0,11640.0,630,10
18,1074,53,8,630-640,10,1,1,2,0.0,14691.888,630,10
18,356,53,8,630-640,9,2,1,2,0.0,470.0,630,10
18,1033,53,8,630-640,7,1,1,2,0.0,4524.0,630,10
18,1033,53,8,630-640,8,1,1,1,0.0,9060.0,630,10
18,357,53,8,630-640,3,2,1,1,0.0,8710.87,630,10
18,357,53,8,630-640,7,1,1,2,0.0,18096.0,630,10
18,358,53,8,630-640,3,2,1,1,0.0,6269.13,630,10
18,1075,53,8,630-640,15,1,1,2,0.0,3029.4,630,10
18,1076,53,8,630-640,15,1,1,2,0.0,5970.6,630,10
18,359,53,8,630-640,7,2,1,2,0.0,2800.0,630,10
18,359,53,8,630-640,9,2,1,2,0.0,2300.0,630,10
18,360,53,8,630-640,3,2,1,1,0.0,2329.59,630,10
18,959,53,8,630-640,4,2,1,1,0.0,6440.0,630,10
18,362,54,8,620-640,4,2,1,1,0.0,6659.8,620,20
18,362,54,8,620-640,5,2,1,1,0.0,6850.0,620,20
18,364,54,8,620-640,5,2,1,1,0.0,22620.0,620,20
18,366,54,8,620-640,7,2,1,2,0.0,4400.0,620,20
18,366,54,8,620-640,4,2,1,1,0.0,3280.2,620,20
18,368,54,8,620-640,7,1,1,2,0.0,12740.0,620,20
18,369,54,8,620-640,9,2,1,2,0.0,10560.0,620,20
18,370,54,8,620-640,7,2,1,2,0.0,4720.0,620,20
18,371,54,8,620-640,7,2,1,2,0.0,4940.0,620,20
18,1115,54,8,620-640,1,1,1,1,0.0,8793.36,620,20
18,1116,54,8,620-640,1,1,1,1,0.0,7136.64,620,20
18,372,54,8,620-640,5,2,1,1,0.0,5780.0,620,20
18,376,55,10,600-630,4,2,1,1,0.0,6390.0,600,30
18,377,55,10,600-630,5,1,1,1,0.0,4071.106,600,30
18,378,55,10,600-630,9,2,1,2,0.0,3870.0,600,30
18,379,55,10,600-630,4,1,1,1,0.0,2113.8,600,30
18,379,55,10,600-630,8,1,1,1,0.0,4141.86,600,30
18,379,55,10,600-630,5,1,1,1,0.0,2967.19,600,30
18,380,55,10,600-630,5,1,1,1,0.0,2337.32,600,30
18,381,55,10,600-630,5,1,1,1,0.0,2293.976,600,30
18,382,55,10,600-630,9,2,1,2,0.0,2580.0,600,30
18,383,55,10,600-630,4,1,1,1,0.0,6016.2,600,30
18,383,55,10,600-630,8,1,1,1,0.0,11878.14,600,30
18,383,55,10,600-630,5,1,1,1,0.0,4789.86,600,30
18,384,55,10,600-630,5,2,1,1,0.0,3860.0,600,30
18,385,55,10,600-630,3,2,1,1,0.0,3370.0,600,30
18,1077,56,10,560-640,21,1,1,2,0.0,1970.0,560,80
18,1117,56,10,560-640,21,1,1,2,0.0,4518.99,560,80
18,386,56,10,560-640,21,1,1,2,0.0,6821.01,560,80
18,387,56,10,560-640,5,1,1,1,0.0,5520.0,560,80
18,388,56,10,560-640,8,1,1,1,0.0,748.98,560,80
18,389,56,10,560-640,8,1,1,1,0.0,2244.375,560,80
18,390,56,10,560-640,4,2,1,1,0.0,670.0,560,80
18,391,56,10,560-640,2,1,1,1,0.0,6460.0,560,80
18,392,56,10,560-640,4,2,1,1,0.0,1150.0,560,80
18,394,56,10,560-640,4,2,1,1,0.0,250.0,560,80
18,395,56,10,560-640,2,1,1,1,0.0,123526.847,560,80
18,396,56,10,560-640,4,2,1,1,0.0,36822.835,560,80
18,397,56,10,560-640,2,2,1,1,0.0,3270.0,560,80
18,398,56,10,560-640,4,2,1,1,0.0,1170.0,560,80
18,399,56,10,560-640,4,1,1,1,0.0,3229.2,560,80
18,400,56,10,560-640,4,2,1,1,0.0,7280.0,560,80
